,idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
50,17.0,riptide,StreamConverter,org.zalando.riptide.stream.streamconvertertest.shouldsupportgenericreadstream,1.0,0.5355626833468307,False,True,False
54,17.0,riptide,Streams,org.zalando.riptide.stream.streamstest.shouldcallconsumerwithjsonlist,0.0,0.6699368272641777,False,True,False
55,17.0,riptide,Streams,org.zalando.riptide.stream.streamstest.shouldcallconsumerwithjsonsequence,0.0,0.6557302646683247,False,True,False
0,17.0,riptide,BackupRequestPlugin,org.zalando.riptide.backup.backuprequestplugintest.shouldsendbackuprequestsforgetwithbody,0.0,0.5499287141944607,False,False,False
1,17.0,riptide,CancelableCompletableFuture,org.zalando.riptide.cancelablecompletablefuturetest.shouldforwardresult,0.0,0.5595329958334997,False,False,False
3,17.0,riptide,Completion,org.zalando.riptide.capture.completiontest.shouldjoinsuccessfully,0.0,0.4363279519884435,False,False,False
4,17.0,riptide,Completion,org.zalando.riptide.completiontest.shouldjoinsuccessfully,0.0,0.4602765039559337,False,False,False
5,17.0,riptide,ConditionalIdempotentMethodDetector,org.zalando.riptide.conditionalidempotentmethoddetectortest.shoulddetectifmatch,1.0,0.6496667816960139,False,False,True
6,17.0,riptide,ConditionalIdempotentMethodDetector,org.zalando.riptide.conditionalidempotentmethoddetectortest.shoulddetectifnonematch,1.0,0.6295954782072065,False,False,False
10,17.0,riptide,DefaultIdempotentMethodDetector,org.zalando.riptide.defaultidempotentmethoddetectortest.options,1.0,0.6240836303223307,False,False,False
14,17.0,riptide,LoggingRetryListener,org.zalando.riptide.failsafe.loggingretrylistenertest.shouldlogfailure,0.0,0.6344925439867752,False,True,False
15,17.0,riptide,LoggingRetryListener,org.zalando.riptide.failsafe.loggingretrylistenertest.shouldnotlogresults,0.0,0.6489390528891373,False,True,True
16,17.0,riptide,MetricsCircuitBreakerListener,org.zalando.riptide.failsafe.metrics.metricscircuitbreakerlistenertest.shouldrecordhalfopen,1.0,0.474998091448765,False,False,False
17,17.0,riptide,MetricsCircuitBreakerListener,org.zalando.riptide.failsafe.metrics.metricscircuitbreakerlistenertest.shouldrecordopen,2.0,0.6010736446305355,False,False,False
20,17.0,riptide,IdempotencyKeyIdempotentMethodDetector,org.zalando.riptide.idempotencykeyidempotentmethoddetectortest.shoulddetectidempotencykeycaseinsensitive,0.0,0.8198241934640891,False,False,False
24,17.0,riptide,ProblemRoute,org.zalando.riptide.problem.problemroutetest.shouldpropagatelegacyproblemwithalternativespelling,0.0,0.4246282998109491,False,False,False
25,17.0,riptide,ProblemRoute,org.zalando.riptide.problem.problemroutetest.shouldpropagateproblem,0.0,0.4446248703875925,False,False,False
26,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandone,1.0,0.5042394308731623,False,False,False
28,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandongetwithheadersandbody,1.0,0.4120298658117572,False,False,False
29,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandtwo,1.0,0.4541557306310854,False,False,False
31,17.0,riptide,Route,org.zalando.riptide.routetest.shouldmapheaders,0.0,0.4174102367603029,False,True,False
33,17.0,riptide,Route,org.zalando.riptide.routetest.shouldpass,0.0,0.4229774876872336,False,False,False
35,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shouldcatchioexceptionfromresponse,0.0,0.4169176106992999,False,False,False
38,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shoulduselastattributeroute,1.0,0.6236401190266847,False,False,False
39,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shoulduselastwildcardroute,1.0,0.6385492987669622,False,False,False
41,17.0,riptide,Plugin,org.zalando.riptide.spring.plugintest.shoulduseoriginalstacktraceplugin,1.0,0.7501763790232184,False,False,False
45,17.0,riptide,RiptidePostProcessor,org.zalando.riptide.spring.riptidepostprocessortest.shouldfailonmissingparser,0.0,0.4182891558767027,False,False,False
48,17.0,riptide,TimeSpan,org.zalando.riptide.spring.timespantest.shouldparseusingconstructor,0.0,0.5961093165292173,False,False,False
51,17.0,riptide,StreamConverter,org.zalando.riptide.stream.streamconvertertest.shouldsupportread,0.0,0.4144820884992524,False,False,False
52,17.0,riptide,StreamConverter,org.zalando.riptide.stream.streamconvertertest.shouldthrowioexceptiononclose,1.0,0.5722285518036876,False,True,False
53,17.0,riptide,StreamFilter,org.zalando.riptide.stream.streamfiltertest.shouldfilteronskip,0.0,0.7453206637315881,False,False,False
