,idProject,nameProject,productionClass,testCase,PR,isTestRedundancy,isTestRedundancyManual,prediction
2070,50.0,hadoop,LeafQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testleafqueue.testreservation,0.0,False,False,False
2071,50.0,hadoop,LeafQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testleafqueue.testschedulingconstraints,0.0,False,False,False
2072,50.0,hadoop,LeafQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testleafqueue.testsinglequeuewithmultipleusers,0.0,False,False,False
2074,50.0,hadoop,ParentQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testparentqueue.testmultilevelqueues,0.0,False,False,False
2075,50.0,hadoop,ParentQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testparentqueue.testoffswitchscheduling,0.0,False,False,False
2076,50.0,hadoop,ParentQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testparentqueue.testqueueacl,0.0,False,False,False
2077,50.0,hadoop,ParentQueue,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testparentqueue.testsinglelevelqueues,0.0,False,False,False
2078,50.0,hadoop,QueueStateManager,org.apache.hadoop.yarn.server.resourcemanager.scheduler.capacity.testqueuestatemanager.testqueuestatemanager,0.0,False,False,False
2080,50.0,hadoop,PlacementConstraintManagerService,org.apache.hadoop.yarn.server.resourcemanager.scheduler.constraint.testplacementconstraintmanagerservice.testglobalconstraints,0.0,False,False,False
2081,50.0,hadoop,PlacementConstraintsUtil,org.apache.hadoop.yarn.server.resourcemanager.scheduler.constraint.testplacementconstraintsutil.testinvalidallocationtagnamespace,0.0,False,False,False
2084,50.0,hadoop,DominantResourceFairnessPolicy,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.policies.testdominantresourcefairnesspolicy.testcalculateminshareratios,0.0,False,False,False
2087,50.0,hadoop,DominantResourceFairnessPolicy,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.policies.testdominantresourcefairnesspolicy.testoneisneedy2,0.0,False,False,False
2088,50.0,hadoop,AllocationFileLoaderService,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testallocationfileloaderservice.testbackwardscompatibleallocationfileparsing,0.0,False,False,False
2090,50.0,hadoop,AllocationFileLoaderService,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testallocationfileloaderservice.testparenttagwithreservation,0.0,False,False,False
2092,50.0,hadoop,AllocationFileLoaderService,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testallocationfileloaderservice.testreload,0.0,False,False,False
2095,50.0,hadoop,ComputeFairShares,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testcomputefairshares.testminshares,0.0,False,False,False
2099,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testamstrictlocalityrackinvalid,0.0,False,False,False
2102,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testcancelstrictlocality,0.0,False,False,False
2103,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testchildmaxresources,0.0,False,False,False
2104,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testemptyqueuenameinconfigfile,0.0,False,False,False
2105,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testfairsharewithlowmaxresources,0.0,False,False,False
2106,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testfairsharewithnonezeroweightnonezerominres,0.0,False,False,False
2107,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testmultiplenodessinglerackrequest,0.0,False,False,False
2108,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testnomorecpuonnode,0.0,False,False,False
2109,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testnonminzeroresourcessettings,0.0,False,False,False
2110,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testoffswitchappreservationthreshold,0.0,False,False,False
2112,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testqueuemaxamsharewithcontainerreservation,0.0,False,False,False
2114,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testracklocalappreservationthreshold,0.0,False,False,False
2116,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testschedulerrootqueuemetrics,0.0,False,False,False
2117,50.0,hadoop,FairScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairscheduler.testsimplehierarchicalfairsharecalculation,0.0,False,False,False
2121,50.0,hadoop,FairSchedulerConfiguration,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairschedulerconfiguration.testnounits,0.0,False,False,False
2122,50.0,hadoop,FairSchedulerConfiguration,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairschedulerconfiguration.testparseresourceconfigvalue,0.0,False,False,False
2123,50.0,hadoop,FairSchedulerUtilities,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfairschedulerutilities.testtrimqueuenameequals,0.0,False,False,False
2129,50.0,hadoop,FSSchedulerNode,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfsschedulernode.createnode,0.0,False,False,False
2130,50.0,hadoop,FSSchedulerNode,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfsschedulernode.testmultiplepreemptionevents,0.0,False,False,False
2131,50.0,hadoop,FSSchedulerNode,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfsschedulernode.testpartialreservedpreemption,0.0,False,False,False
2133,50.0,hadoop,FSSchedulerNode,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testfsschedulernode.testsimplepreemption,0.0,False,False,False
2136,50.0,hadoop,QueueManager,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testqueuemanager.testnonemptystaticqueuebecomingdynamicqueue,0.0,False,False,False
2144,50.0,hadoop,SchedulingPolicy,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.testschedulingpolicy.testfifopolicyonlyforleafqueues,0.0,False,False,False
2146,50.0,hadoop,FifoScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.fifo.testfifoscheduler.testfifoschedulercapacitywhennonms,0.0,False,False,False
2148,50.0,hadoop,SingleConstraintAppPlacementAllocator,org.apache.hadoop.yarn.server.resourcemanager.scheduler.placement.testsingleconstraintappplacementallocator.testnodeattributesfunctionality,0.0,False,False,False
2151,50.0,hadoop,AbstractYarnScheduler,org.apache.hadoop.yarn.server.resourcemanager.scheduler.testabstractyarnscheduler.testcontainerreleasedbynode,0.0,False,False,False
2153,50.0,hadoop,ClusterNodeTracker,org.apache.hadoop.yarn.server.resourcemanager.scheduler.testclusternodetracker.testgetnodesforresourcename,0.0,False,False,False
2154,50.0,hadoop,QueueMetrics,org.apache.hadoop.yarn.server.resourcemanager.scheduler.testqueuemetrics.checkaggregatednodetypes,0.0,False,False,False
2158,50.0,hadoop,SchedulerApplicationAttempt,org.apache.hadoop.yarn.server.resourcemanager.scheduler.testschedulerapplicationattempt.testapppercentages,0.0,False,False,False
2159,50.0,hadoop,SchedulerUtils,org.apache.hadoop.yarn.server.resourcemanager.scheduler.testschedulerutils.testcreateabnormalcontainerstatus,0.0,False,False,False
2162,50.0,hadoop,SchedulerUtils,org.apache.hadoop.yarn.server.resourcemanager.scheduler.testschedulerutils.testvalidateresourcerequestwitherrorlabelspermission,0.0,False,False,False
2163,50.0,hadoop,DelegationTokenRenewer,org.apache.hadoop.yarn.server.resourcemanager.security.testdelegationtokenrenewer.testapprejectionwithcancelleddelegationtoken,0.0,False,False,False
2167,50.0,hadoop,DelegationTokenRenewer,org.apache.hadoop.yarn.server.resourcemanager.security.testdelegationtokenrenewer.testreplaceexpiringdelegationtoken,0.0,False,False,False
2170,50.0,hadoop,ClientRMService,org.apache.hadoop.yarn.server.resourcemanager.testclientrmservice.testgetapplicationattempts,0.0,False,False,False
2172,50.0,hadoop,ClientRMService,org.apache.hadoop.yarn.server.resourcemanager.testclientrmservice.testgetcontainers,0.0,False,False,False
2174,50.0,hadoop,ClientRMService,org.apache.hadoop.yarn.server.resourcemanager.testclientrmservice.testgetqueueinfo,0.0,False,False,False
2179,50.0,hadoop,ResourceManager,org.apache.hadoop.yarn.server.resourcemanager.testresourcemanager.testnmexpiryandheartbeatintervalsvalidation,0.0,False,False,False
2182,50.0,hadoop,ResourceTrackerService,org.apache.hadoop.yarn.server.resourcemanager.testresourcetrackerservice.testnodeheartbeatwithinvalidlabels,0.0,False,False,False
2185,50.0,hadoop,ResourceTrackerService,org.apache.hadoop.yarn.server.resourcemanager.testresourcetrackerservice.testnoderegistrationwithinvalidlabels,0.0,False,False,False
2190,50.0,hadoop,RMAuditLogger,org.apache.hadoop.yarn.server.resourcemanager.testrmauditlogger.testkeyvallogformat,0.0,False,False,False
2192,50.0,hadoop,RMServerUtils,org.apache.hadoop.yarn.server.resourcemanager.testrmserverutils.testvalidateandsplitupdateresourcerequests,0.0,False,False,False
2193,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithemptystatequeries,0.0,False,False,False
2194,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithemptyuserquery,0.0,False,False,False
2196,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithinvalidfinishtimeendquery,0.0,False,False,False
2197,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithinvalidlimitquery,0.0,False,False,False
2198,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithinvalidstartedtimeendquery,0.0,False,False,False
2199,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithnullapplicationtypesquery,0.0,False,False,False
2200,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithnullfinishedtimeendquery,0.0,False,False,False
2201,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithnulllimitquery,0.0,False,False,False
2202,50.0,hadoop,ApplicationsRequestBuilder,org.apache.hadoop.yarn.server.resourcemanager.webapp.testapplicationsrequestbuilder.testrequestwithqueuequeryexistingqueue,0.0,False,False,False
2208,50.0,hadoop,RMWebServices,org.apache.hadoop.yarn.server.resourcemanager.webapp.testrmwebservices.testclustermetrics,0.0,False,False,False
2211,50.0,hadoop,RMWebServices,org.apache.hadoop.yarn.server.resourcemanager.webapp.testrmwebservices.testinfoxml,0.0,False,False,False
2213,50.0,hadoop,RMWebServices,org.apache.hadoop.yarn.server.resourcemanager.webapp.testrmwebservices.verifyclusterinfo,0.0,False,False,False
2215,50.0,hadoop,RMWebServices,org.apache.hadoop.yarn.server.resourcemanager.webapp.testrmwebservices.verifyclusteruserinfo,0.0,False,False,False
2217,50.0,hadoop,RouterClientRMService,org.apache.hadoop.yarn.server.router.clientrm.testrouterclientrmservice.testrouterclientrmservicee2e,0.0,False,False,False
2223,50.0,hadoop,FederationInterceptorREST,org.apache.hadoop.yarn.server.router.webapp.testfederationinterceptorrest.createconfiguration,0.0,False,False,False
2227,50.0,hadoop,FederationInterceptorREST,org.apache.hadoop.yarn.server.router.webapp.testfederationinterceptorrest.testgetclustermetrics,0.0,False,False,True
2228,50.0,hadoop,FederationInterceptorREST,org.apache.hadoop.yarn.server.router.webapp.testfederationinterceptorrest.testsubmitapplicationwrongformat,0.0,True,False,False
2230,50.0,hadoop,RouterWebServiceUtil,org.apache.hadoop.yarn.server.router.webapp.testrouterwebserviceutil.testmerge4differentapps,0.0,False,False,False
2231,50.0,hadoop,RouterWebServiceUtil,org.apache.hadoop.yarn.server.router.webapp.testrouterwebserviceutil.testmergeappsrunning,0.0,False,False,False
2234,50.0,hadoop,OpportunisticContainerAllocator,org.apache.hadoop.yarn.server.scheduler.testopportunisticcontainerallocator.testnodelocalallocationsameschedkey,0.0,False,False,False
2237,50.0,hadoop,OpportunisticContainerAllocator,org.apache.hadoop.yarn.server.scheduler.testopportunisticcontainerallocator.testsimpleracklocalallocation,0.0,False,False,False
2249,50.0,hadoop,LeveldbTimelineStateStore,org.apache.hadoop.yarn.server.timeline.recovery.testleveldbtimelinestatestore.testtokenstore,0.0,False,False,False
2250,50.0,hadoop,TimelineACLsManager,org.apache.hadoop.yarn.server.timeline.security.testtimelineaclsmanager.testcorruptedownerinfofordomain,0.0,False,False,False
2255,50.0,hadoop,LevelDBCacheTimelineStore,org.apache.hadoop.yarn.server.timeline.testleveldbcachetimelinestore.testgetdomain,0.0,False,False,False
2256,50.0,hadoop,LevelDBCacheTimelineStore,org.apache.hadoop.yarn.server.timeline.testleveldbcachetimelinestore.testgetentities,0.0,False,False,False
2260,50.0,hadoop,LeveldbTimelineStore,org.apache.hadoop.yarn.server.timeline.testleveldbtimelinestore.testdeleteentities,0.0,False,False,False
2261,50.0,hadoop,LeveldbTimelineStore,org.apache.hadoop.yarn.server.timeline.testleveldbtimelinestore.testgetentitieswithprimaryfilters,0.0,False,False,False
2262,50.0,hadoop,LeveldbTimelineStore,org.apache.hadoop.yarn.server.timeline.testleveldbtimelinestore.testrelatingtononexistingentity,0.0,False,False,False
2263,50.0,hadoop,MemoryTimelineStore,org.apache.hadoop.yarn.server.timeline.testmemorytimelinestore.testgetsingleentity,0.0,False,False,False
2266,50.0,hadoop,RollingLevelDBTimelineStore,org.apache.hadoop.yarn.server.timeline.testrollingleveldbtimelinestore.testgetentitieswithfromts,0.0,False,False,False
2267,50.0,hadoop,RollingLevelDBTimelineStore,org.apache.hadoop.yarn.server.timeline.testrollingleveldbtimelinestore.testgetentitieswithprimaryfilters,0.0,False,False,False
2268,50.0,hadoop,RollingLevelDBTimelineStore,org.apache.hadoop.yarn.server.timeline.testrollingleveldbtimelinestore.testgetentitieswithsecondaryfilters,0.0,False,False,False
2269,50.0,hadoop,TimelineDataManager,org.apache.hadoop.yarn.server.timeline.testtimelinedatamanager.testgetoldentitywithoutdomainid,0.0,False,False,False
2270,50.0,hadoop,TimelineWebServices,org.apache.hadoop.yarn.server.timeline.webapp.testtimelinewebservices.testabout,0.0,False,False,False
2272,50.0,hadoop,TimelineWebServices,org.apache.hadoop.yarn.server.timeline.webapp.testtimelinewebservices.testgetdomains,0.0,False,False,False
2274,50.0,hadoop,TimelineWebServices,org.apache.hadoop.yarn.server.timeline.webapp.testtimelinewebservices.testgetentitieswithyarnaclsenabled,0.0,False,False,False
2278,50.0,hadoop,TimelineWebServices,org.apache.hadoop.yarn.server.timeline.webapp.testtimelinewebservices.testputdomainyarnaclsenabled,0.0,False,False,False
2280,50.0,hadoop,TimelineCollector,org.apache.hadoop.yarn.server.timelineservice.collector.testtimelinecollector.testaggregation,0.0,False,False,False
2281,50.0,hadoop,TimelineCollector,org.apache.hadoop.yarn.server.timelineservice.collector.testtimelinecollector.testclearpreviousentitiesonaggregation,0.0,False,False,False
2283,50.0,hadoop,TimelineReaderUtils,org.apache.hadoop.yarn.server.timelineservice.reader.testtimelinereaderutils.testjoinandescapestrings,0.0,False,False,False
2287,50.0,hadoop,TimelineReaderWebServices,org.apache.hadoop.yarn.server.timelineservice.reader.testtimelinereaderwebservices.testgetentitieswithlimit,0.0,False,False,False
2288,50.0,hadoop,TimelineReaderWebServices,org.apache.hadoop.yarn.server.timelineservice.reader.testtimelinereaderwebservices.testgetentitycustomfields,0.0,False,False,False
2290,50.0,hadoop,TimelineReaderWebServicesUtils,org.apache.hadoop.yarn.server.timelineservice.reader.testtimelinereaderwebservicesutils.testmetricfiltersparsing,0.0,False,False,False
2292,50.0,hadoop,TimelineReaderWhitelistAuthorizationFilter,org.apache.hadoop.yarn.server.timelineservice.reader.testtimelinereaderwhitelistauthorizationfilter.checkfilterallownoonewhenadminaclsemptyanduseraclsempty,0.0,False,False,False
2295,50.0,hadoop,FileSystemTimelineReaderImpl,org.apache.hadoop.yarn.server.timelineservice.storage.testfilesystemtimelinereaderimpl.testgetentityallfields,0.0,False,False,False
2297,50.0,hadoop,FileSystemTimelineReaderImpl,org.apache.hadoop.yarn.server.timelineservice.storage.testfilesystemtimelinereaderimpl.testgetentitycustomfields,0.0,False,False,False
2300,50.0,hadoop,UnmanagedApplicationManager,org.apache.hadoop.yarn.server.uam.testunmanagedapplicationmanager.testforcekill,0.0,False,False,False
2301,50.0,hadoop,AppReportFetcher,org.apache.hadoop.yarn.server.webproxy.testappreportfetcher.testfetchreportahsdisabled,0.0,False,False,False
2303,50.0,hadoop,ProxyUriUtils,org.apache.hadoop.yarn.server.webproxy.testproxyuriutils.testgetpathandquery,0.0,False,False,False
2305,50.0,hadoop,ProxyUriUtils,org.apache.hadoop.yarn.server.webproxy.testproxyuriutils.testgetproxyuri,0.0,False,False,False
2306,50.0,hadoop,ProxyUriUtils,org.apache.hadoop.yarn.server.webproxy.testproxyuriutils.testgetproxyurinull,0.0,False,False,False
2307,50.0,hadoop,WebAppProxyServer,org.apache.hadoop.yarn.server.webproxy.testwebappproxyserver.teststart,0.0,False,False,False
2308,50.0,hadoop,ApiServiceClient,org.apache.hadoop.yarn.service.client.testapiserviceclient.testcomponentsupgrade,0.0,False,False,False
2309,50.0,hadoop,ApiServiceClient,org.apache.hadoop.yarn.service.client.testapiserviceclient.testlaunch,0.0,False,False,False
2311,50.0,hadoop,ServiceClient,org.apache.hadoop.yarn.service.client.testserviceclient.testactioncompinstanceupgrade,0.0,False,False,False
2312,50.0,hadoop,ServiceClient,org.apache.hadoop.yarn.service.client.testserviceclient.testactionserviceupgrade,0.0,False,False,False
2313,50.0,hadoop,ComponentInstance,org.apache.hadoop.yarn.service.component.instance.testcomponentinstance.testcancelnothingtoupgrade,0.0,False,False,False
2315,50.0,hadoop,ServiceMonitor,org.apache.hadoop.yarn.service.monitor.testservicemonitor.testcomponentdependency,0.0,False,False,False
2316,50.0,hadoop,AbstractProviderService,org.apache.hadoop.yarn.service.provider.testabstractproviderservice.testbuildcontainerlaunchcommand,0.0,False,False,False
2318,50.0,hadoop,ApiServer,org.apache.hadoop.yarn.service.testapiserver.testbadcreateservice,0.0,False,False,False
2320,50.0,hadoop,ApiServer,org.apache.hadoop.yarn.service.testapiserver.testbaddeleteservice,0.0,False,False,False
2321,50.0,hadoop,ApiServer,org.apache.hadoop.yarn.service.testapiserver.testgoodcreateservice,0.0,False,False,False
2325,50.0,hadoop,ServiceManager,org.apache.hadoop.yarn.service.testservicemanager.testupgrade,0.0,False,False,False
2326,50.0,hadoop,ServiceApiUtil,org.apache.hadoop.yarn.service.utils.testserviceapiutil.testexternalcomponent,0.0,False,False,False
2332,50.0,hadoop,TaskRunner,org.apache.hadoop.yarn.sls.scheduler.testtaskrunner.testmultitask,0.0,False,False,False
2334,50.0,hadoop,SLSUtils,org.apache.hadoop.yarn.sls.utils.testslsutils.testgetrackhostname,0.0,False,False,False
2338,50.0,hadoop,ResourceCalculator,org.apache.hadoop.yarn.util.resource.testresourcecalculator.testcompare,0.0,False,False,False
2342,50.0,hadoop,Resources,org.apache.hadoop.yarn.util.resource.testresources.testcreatesimpleresourcewithsameintvalue,0.0,False,False,False
2343,50.0,hadoop,Resources,org.apache.hadoop.yarn.util.resource.testresources.testfitsin,0.0,False,False,False
2345,50.0,hadoop,ResourceUtils,org.apache.hadoop.yarn.util.resource.testresourceutils.testgetresourcetypesconfigs,0.0,False,False,False
2347,50.0,hadoop,BoundedAppender,org.apache.hadoop.yarn.util.testboundedappender.appendmiddleabovelimitpreserveslastmessageandmiddlepostfix,0.3913404359107223,False,False,False
2348,50.0,hadoop,BoundedAppender,org.apache.hadoop.yarn.util.testboundedappender.appendvaluesbelowlimitarereadcorrectlyinfifoorder,0.3844434123143898,False,False,False
2349,50.0,hadoop,BoundedAppender,org.apache.hadoop.yarn.util.testboundedappender.initwithzerolimitthrowsexception,0.0,False,False,False
2351,50.0,hadoop,FSDownload,org.apache.hadoop.yarn.util.testfsdownload.testdownloadarchivetgz,0.0,False,False,False
2352,50.0,hadoop,FSDownload,org.apache.hadoop.yarn.util.testfsdownload.testdownloadbadpublic,0.0,False,False,False
2355,50.0,hadoop,Log4jWarningErrorMetricsAppender,org.apache.hadoop.yarn.util.testlog4jwarningerrormetricsappender.testerrormessages,0.0,False,False,False
2358,50.0,hadoop,ResourceCalculatorProcessTree,org.apache.hadoop.yarn.util.testresourcecalculatorprocesstree.testcreatedinstanceconfigured,0.0,False,False,False
2360,50.0,hadoop,UnitsConversionUtil,org.apache.hadoop.yarn.util.testunitsconversionutil.testoverflow,0.0,False,False,False
2363,50.0,hadoop,HamletImpl,org.apache.hadoop.yarn.webapp.hamlet.testhamletimpl.testgeneric,0.0,False,False,False
2365,50.0,hadoop,WebApps,org.apache.hadoop.yarn.webapp.test.testwebapptests.testcreateinjector,0.0,False,False,False
2368,50.0,hadoop,WebAppUtils,org.apache.hadoop.yarn.webapp.util.testwebapputils.testrmwebappurlremoteandlocal,0.0,False,False,False
2369,50.0,hadoop,HtmlBlock,org.apache.hadoop.yarn.webapp.view.testhtmlblock.testshortblock,0.0,False,False,False
2371,50.0,hadoop,InfoBlock,org.apache.hadoop.yarn.webapp.view.testinfoblock.testmultilineinfoblock,0.0,False,False,False
0,50.0,hadoop,ConfigRedactor,org.apache.hadoop.conf.testconfigredactor.testredactnocoredefault,0.0,False,False,False
2,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testclear,0.0,False,False,False
4,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testconcurrentaccesses,0.0,False,False,False
6,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testdumpproperty,0.0,False,False,False
8,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testenumfromxml,0.0,False,False,False
9,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testfinalwarningsmultiple,0.0,False,False,False
10,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testfinalwarningsmultipleoverride,0.0,False,False,False
11,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testgetclassbynameornull,0.0,False,False,False
12,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testgettingpropertieswithprefix,0.0,False,False,False
13,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testgettrimmedstringcollection,0.0,False,False,False
14,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testhexvalues,0.0,False,False,False
21,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testresourcerace,0.0,False,False,False
23,50.0,hadoop,Configuration,org.apache.hadoop.conf.testconfiguration.testvariablesubstitution,0.0,False,False,False
25,50.0,hadoop,ConfServlet,org.apache.hadoop.conf.testconfservlet.testwritexml,0.0,False,False,False
27,50.0,hadoop,KMS,org.apache.hadoop.crypto.key.kms.server.testkms.testdelegationtokensopshttpkerberized,0.0,False,False,False
28,50.0,hadoop,KMS,org.apache.hadoop.crypto.key.kms.server.testkms.testdelegationtokensopshttppseudo,0.0,False,False,False
33,50.0,hadoop,KMS,org.apache.hadoop.crypto.key.kms.server.testkms.teststartstophttpkerberos,0.0,False,False,False
34,50.0,hadoop,KMS,org.apache.hadoop.crypto.key.kms.server.testkms.teststartstophttpspseudo,0.0,False,False,False
35,50.0,hadoop,KMSACLs,org.apache.hadoop.crypto.key.kms.server.testkmsacls.testcustom,0.0,False,False,False
38,50.0,hadoop,KMSAudit,org.apache.hadoop.crypto.key.kms.server.testkmsaudit.testinitauditloggers,0.0,False,False,False
39,50.0,hadoop,LoadBalancingKMSClientProvider,org.apache.hadoop.crypto.key.kms.testloadbalancingkmsclientprovider.testclientretrieswithruntimeexception,0.0,False,False,False
42,50.0,hadoop,CachingKeyProvider,org.apache.hadoop.crypto.key.testcachingkeyprovider.testmetadata,0.0,False,False,False
44,50.0,hadoop,KeyProvider,org.apache.hadoop.crypto.key.testkeyprovider.testmaterialgeneration,0.0,False,False,False
46,50.0,hadoop,KeyProviderFactory,org.apache.hadoop.crypto.key.testkeyproviderfactory.testjksprovider,0.0,False,False,False
47,50.0,hadoop,KeyShell,org.apache.hadoop.crypto.key.testkeyshell.testkeysuccessfulkeylifecycle,0.0,False,False,False
48,50.0,hadoop,ValueQueue,org.apache.hadoop.crypto.key.testvaluequeue.testnorefill,0.0,False,False,False
49,50.0,hadoop,OsSecureRandom,org.apache.hadoop.crypto.random.testossecurerandom.testrandomint,0.0,False,False,False
52,50.0,hadoop,OpensslCipher,org.apache.hadoop.crypto.testopensslcipher.testdofinalarguments,0.0,False,False,False
53,50.0,hadoop,OpensslCipher,org.apache.hadoop.crypto.testopensslcipher.testgetinstance,0.0,False,False,False
55,50.0,hadoop,TeraSort,org.apache.hadoop.examples.terasort.testterasort.testterasortwithlessthantwoargs,0.0,False,False,False
58,50.0,hadoop,AliyunOSSBlockOutputStream,org.apache.hadoop.fs.aliyun.oss.testaliyunossblockoutputstream.testmultipartuploadconcurrent,0.0,False,False,False
59,50.0,hadoop,AliyunOSSBlockOutputStream,org.apache.hadoop.fs.aliyun.oss.testaliyunossblockoutputstream.testzerobyteupload,0.0,False,False,False
62,50.0,hadoop,AliyunOSSInputStream,org.apache.hadoop.fs.aliyun.oss.testaliyunossinputstream.testseekfile,0.0,False,False,False
63,50.0,hadoop,BandwidthGaugeUpdater,org.apache.hadoop.fs.azure.metrics.testbandwidthgaugeupdater.testsinglethreaded,0.0,False,False,False
69,50.0,hadoop,AbfsClientThrottlingAnalyzer,org.apache.hadoop.fs.azurebfs.services.testabfsclientthrottlinganalyzer.testonlysuccessthennowaiting,0.0,False,False,False
70,50.0,hadoop,UriUtils,org.apache.hadoop.fs.azurebfs.utils.testuriutils.testifuricontainsabfs,0.0,False,False,False
71,50.0,hadoop,FileContextPermissionBase,org.apache.hadoop.fs.filecontextpermissionbase.testcreatepermission,0.0,False,False,False
73,50.0,hadoop,FileContextURIBase,org.apache.hadoop.fs.filecontexturibase.testliststatusthrowsexceptionfornonexistentfile,0.0,False,False,False
75,50.0,hadoop,FTPFileSystem,org.apache.hadoop.fs.ftp.testftpfilesystem.testgetfsaction,0.0,False,False,False
83,50.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testhdfsaccess,0.0369047619047618,True,False,False
84,50.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testmkdirs,0.0369047619047618,True,False,False
85,50.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testmkdirwithunmaskedpermissions,0.33875,True,False,False
86,50.0,hadoop,HttpFSServer,org.apache.hadoop.fs.http.server.testhttpfsserver.testopenoffsetlength,0.0,False,False,False
