,idProject,nameProject,productionClass,testCase,FRNC,isResourceOptimism,isResourceOptimismManual,prediction
931,13.0,hadoop,LineRecordReader,org.apache.hadoop.mapreduce.lib.input.testlinerecordreader.testsafeguardsplittingunsplittablefiles,2.0,True,True,False
936,13.0,hadoop,MultithreadedMapper,org.apache.hadoop.mapreduce.lib.map.testmultithreadedmapper.testruntimeexrun,0.0,False,True,False
937,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapreduce.lib.output.testfileoutputcommitter.testconcurrentcommittaskwithsubdirv2,0.0,False,True,False
938,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapreduce.lib.output.testfileoutputcommitter.testmapfileoutputcommitterv1,2.0,True,True,False
939,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapreduce.lib.output.testfileoutputcommitter.testrecoveryv1,0.0,False,True,False
942,13.0,hadoop,PathOutputCommitterFactory,org.apache.hadoop.mapreduce.lib.output.testpathoutputcommitterfactory.testcommitterfallbackdefault,1.0,True,False,False
944,13.0,hadoop,PathOutputCommitterFactory,org.apache.hadoop.mapreduce.lib.output.testpathoutputcommitterfactory.testnamedcommitterfactory,0.0,False,False,False
945,13.0,hadoop,BinaryPartitioner,org.apache.hadoop.mapreduce.lib.partition.testbinarypartitioner.testcustomoffsets,0.0,False,False,False
947,13.0,hadoop,BinaryPartitioner,org.apache.hadoop.mapreduce.lib.partition.testbinarypartitioner.testupperbound,0.0,False,False,False
949,13.0,hadoop,TokenCache,org.apache.hadoop.mapreduce.security.testtokencache.testgettokensfornamenodes,8.0,True,False,False
950,13.0,hadoop,TokenCache,org.apache.hadoop.mapreduce.security.testtokencache.testobtaintokens,2.0,True,False,False
951,13.0,hadoop,Fetcher,org.apache.hadoop.mapreduce.task.reduce.testfetcher.testcopyfromhostconnectionrejected,0.0,False,False,False
953,13.0,hadoop,Fetcher,org.apache.hadoop.mapreduce.task.reduce.testfetcher.testinterruptinmemory,1.0,True,False,False
955,13.0,hadoop,Merger,org.apache.hadoop.mapreduce.task.reduce.testmerger.testencryptedmerger,0.0,False,False,False
956,13.0,hadoop,ShuffleScheduler,org.apache.hadoop.mapreduce.task.reduce.testshufflescheduler.testaggregatedtransferrate,8.0,True,False,False
959,13.0,hadoop,JobResourceUploader,org.apache.hadoop.mapreduce.testjobresourceuploader.testatresourcelimit,2.0,True,False,False
960,13.0,hadoop,JobResourceUploader,org.apache.hadoop.mapreduce.testjobresourceuploader.testerasurecodingdefault,0.0,False,False,False
965,13.0,hadoop,JobSubmissionFiles,org.apache.hadoop.mapreduce.testjobsubmissionfiles.testgetstagingwhenfileownernameandcurrentusernamedoesnotmatch,9.0,True,False,False
966,13.0,hadoop,TaskID,org.apache.hadoop.mapreduce.testtaskid.testgetalltasktypes,0.0,False,False,False
967,13.0,hadoop,TaskID,org.apache.hadoop.mapreduce.testtaskid.testgetrepresentingcharacter,0.0,False,False,False
970,13.0,hadoop,TypeConverter,org.apache.hadoop.mapreduce.testtypeconverter.testfromyarnapplicationreport,5.0,True,False,False
974,13.0,hadoop,Cli,org.apache.hadoop.mapreduce.tools.testcli.testgetjobwithretry,0.0,False,False,False
975,13.0,hadoop,Cli,org.apache.hadoop.mapreduce.tools.testcli.testjobkill,0.0,False,False,False
977,13.0,hadoop,TaskAttemptReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskattemptreport.testsetcounterstonull,0.0,False,False,False
979,13.0,hadoop,TaskAttemptReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskattemptreport.testsetrawcounterstonull,0.0,False,False,False
980,13.0,hadoop,TaskAttemptReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskattemptreport.testuninitializedcounters,0.0,False,False,False
982,13.0,hadoop,TaskReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskreport.testsetcounterstonull,0.0,False,False,False
983,13.0,hadoop,TaskReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskreport.testsetnonnullrawcounterstonull,0.0,False,False,False
985,13.0,hadoop,JobImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testjobimpl.testfailabortdoesnthang,0.0,True,False,False
987,13.0,hadoop,JobImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testjobimpl.testkilledduringkillabort,0.0,True,False,False
990,13.0,hadoop,MapReduceChildJVM,org.apache.hadoop.mapreduce.v2.app.job.impl.testmapreducechildjvm.testenvironmentvariables,0.0,False,False,False
992,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testappdiagnosticeventonunassignedtask,3.0,True,False,False
993,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testcontainerkillwhilerunning,3.0,True,False,False
994,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testmilliscountersupdate,0.0,False,False,False
995,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testmrapphistoryfortafailedinassigned,0.0,False,False,False
997,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testreducercpurequestviamapreducereducecpuvcores,0.0,False,False,False
999,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testreducermemoryrequestoverriding,0.0,False,False,False
1001,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testreducermemoryrequestwithoutunits,0.0,False,False,False
1002,13.0,hadoop,TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskimpl.testinit,0.0,False,False,False
1003,13.0,hadoop,TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskimpl.testkillrunningtaskattempt,0.0,False,False,False
1005,13.0,hadoop,TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskimpl.testmapspeculativetaskattemptsucceedseveniffirstfails,0.0,False,False,False
1007,13.0,hadoop,ContainerLauncher,org.apache.hadoop.mapreduce.v2.app.launcher.testcontainerlauncher.testslownm,0.0,False,False,False
1009,13.0,hadoop,LocalContainerAllocator,org.apache.hadoop.mapreduce.v2.app.local.testlocalcontainerallocator.testallocresponseid,0.0,False,False,False
1012,13.0,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testattemptnotfoundcausesrmcommunicatorexception,0.0,False,False,False
1015,13.0,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testexcludeschedreducesfromheadroom,0.0,False,False,False
1020,13.0,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testsimple,0.0,False,False,False
1022,13.0,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testunsupportedmapcontainerrequirement,0.0,False,False,False
1023,13.0,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testunsupportedreducecontainerrequirement,0.0,False,False,False
1025,13.0,hadoop,RMContainerAllocator,org.apache.hadoop.mapreduce.v2.app.rm.testrmcontainerallocator.testupdatednodes,0.0,False,False,False
1026,13.0,hadoop,DataStatistics,org.apache.hadoop.mapreduce.v2.app.speculate.testdatastatistics.testemptydatastatistics,0.0,False,False,False
1028,13.0,hadoop,JobEndNotifier,org.apache.hadoop.mapreduce.v2.app.testjobendnotifier.testproxyconfiguration,0.0,False,False,False
1029,13.0,hadoop,MRApp,org.apache.hadoop.mapreduce.v2.app.testmrapp.testmapreduce,0.0,False,False,False
1030,13.0,hadoop,MRApp,org.apache.hadoop.mapreduce.v2.app.testmrapp.testzeromaps,0.0,False,False,False
1031,13.0,hadoop,MRAppMaster,org.apache.hadoop.mapreduce.v2.app.testmrappmaster.testmrappmastercredentials,6.0,True,False,False
1033,13.0,hadoop,MRClientService,org.apache.hadoop.mapreduce.v2.app.testmrclientservice.testviewaclonlycannotmodify,0.0,False,False,False
1034,13.0,hadoop,TaskHeartbeatHandler,org.apache.hadoop.mapreduce.v2.app.testtaskheartbeathandler.testtasktimeoutconfigwithouttaskprogressreportinterval,0.0,False,False,False
1037,13.0,hadoop,AMWebApp,org.apache.hadoop.mapreduce.v2.app.webapp.testamwebapp.testmrwebappredirection,0.0,True,False,False
1038,13.0,hadoop,AMWebApp,org.apache.hadoop.mapreduce.v2.app.webapp.testamwebapp.testtasksview,0.0,True,False,False
1041,13.0,hadoop,AMWebServices,org.apache.hadoop.mapreduce.v2.app.webapp.testamwebservices.testblacklistednodesxml,0.0,True,True,False
1043,13.0,hadoop,AMWebServices,org.apache.hadoop.mapreduce.v2.app.webapp.testamwebservices.testinfodefault,0.0,True,True,False
1046,13.0,hadoop,AppController,org.apache.hadoop.mapreduce.v2.app.webapp.testappcontroller.testgetsinglejobcounter,0.0,False,False,False
1048,13.0,hadoop,HistoryFileManager,org.apache.hadoop.mapreduce.v2.hs.testhistoryfilemanager.testcreatedirswithoutfilesystem,2.0,True,True,False
1049,13.0,hadoop,HistoryServerFileSystemStateStoreService,org.apache.hadoop.mapreduce.v2.hs.testhistoryserverfilesystemstatestoreservice.testtokenstore,0.0,False,False,False
1051,13.0,hadoop,JobHistory,org.apache.hadoop.mapreduce.v2.hs.testjobhistory.testloadedtasksemptyconfiguration,3.0,True,False,False
1052,13.0,hadoop,JobHistory,org.apache.hadoop.mapreduce.v2.hs.testjobhistory.testrefreshloadedjobcache,6.0,True,False,False
1053,13.0,hadoop,JobHistory,org.apache.hadoop.mapreduce.v2.hs.testjobhistory.testrefreshloadedjobcacheunsupportedoperation,2.0,True,False,False
1057,13.0,hadoop,HsJobBlock,org.apache.hadoop.mapreduce.v2.hs.webapp.testhsjobblock.testhsjobblockfornormalsizejobshouldnotdisplaywarningmessage,0.0,False,False,False
1059,13.0,hadoop,HsWebApp,org.apache.hadoop.mapreduce.v2.hs.webapp.testhswebapp.testjobview,0.0,True,False,False
1062,13.0,hadoop,HsWebApp,org.apache.hadoop.mapreduce.v2.hs.webapp.testhswebapp.testtaskview,0.0,True,False,False
1063,13.0,hadoop,HsWebApp,org.apache.hadoop.mapreduce.v2.hs.webapp.testhswebapp.testtaskviewnaturalsorttype,0.0,True,False,False
1064,13.0,hadoop,HsWebServices,org.apache.hadoop.mapreduce.v2.hs.webapp.testhswebservices.testinvalidaccept,0.0,False,True,False
1066,13.0,hadoop,RecordFactory,org.apache.hadoop.mapreduce.v2.testrecordfactory.testpbrecordfactory,0.0,False,False,False
1068,13.0,hadoop,MRApps,org.apache.hadoop.mapreduce.v2.util.testmrapps.testsetclasspathwitharchives,5.0,True,False,False
1071,13.0,hadoop,MRApps,org.apache.hadoop.mapreduce.v2.util.testmrapps.testtaskstateui,0.0,False,False,False
1072,13.0,hadoop,MRApps,org.apache.hadoop.mapreduce.v2.util.testmrapps.testtotaskid,0.0,False,False,False
1074,13.0,hadoop,MetricsSourceAdapter,org.apache.hadoop.metrics2.impl.testmetricssourceadapter.testpurgeoldmetrics,0.0,False,False,False
1076,13.0,hadoop,MetricsSystemImpl,org.apache.hadoop.metrics2.impl.testmetricssystemimpl.teststartstopstart,0.0,False,False,False
1077,13.0,hadoop,MetricsSystemImpl,org.apache.hadoop.metrics2.impl.testmetricssystemimpl.testunregistersource,0.0,False,False,False
1079,13.0,hadoop,SinkQueue,org.apache.hadoop.metrics2.impl.testsinkqueue.testclear,0.0,False,False,False
1080,13.0,hadoop,SinkQueue,org.apache.hadoop.metrics2.impl.testsinkqueue.testhangingconsumer,0.0,False,False,False
1081,13.0,hadoop,Interns,org.apache.hadoop.metrics2.lib.testinterns.testinfooverflow,0.0,False,False,False
1083,13.0,hadoop,Interns,org.apache.hadoop.metrics2.lib.testinterns.testtagoverflow,0.0,False,False,False
1086,13.0,hadoop,MetricsAnnotations,org.apache.hadoop.metrics2.lib.testmetricsannotations.testclasses,0.0,True,False,False
1087,13.0,hadoop,MetricsAnnotations,org.apache.hadoop.metrics2.lib.testmetricsannotations.testemptymetrics,0.0,False,False,False
1088,13.0,hadoop,MetricsAnnotations,org.apache.hadoop.metrics2.lib.testmetricsannotations.testfields,0.0,False,False,False
1090,13.0,hadoop,MutableRollingAverages,org.apache.hadoop.metrics2.lib.testmutablerollingaverages.testmutablerollingaveragesmetric,0.0,False,False,False
1091,13.0,hadoop,MutableRollingAverages,org.apache.hadoop.metrics2.lib.testmutablerollingaverages.testrollingaveragesrollover,0.0,False,False,False
1094,13.0,hadoop,DNS,org.apache.hadoop.net.testdns.testlocalhosthasanaddress,0.0,False,False,False
1095,13.0,hadoop,DNS,org.apache.hadoop.net.testdns.testlookupwithhostsfallback,0.0,False,False,False
1096,13.0,hadoop,DNS,org.apache.hadoop.net.testdns.testnullinterface,0.0,False,False,False
1097,13.0,hadoop,NetUtils,org.apache.hadoop.net.testnetutils.testcanonicaluriwithnoauthority,0.0,False,False,False
1098,13.0,hadoop,NetUtils,org.apache.hadoop.net.testnetutils.testcanonicaluriwithpath,0.0,False,False,False
1104,13.0,hadoop,NetUtils,org.apache.hadoop.net.testnetutils.testwrapioewithprivatestringconstructor,0.0,False,False,False
1105,13.0,hadoop,NetUtils,org.apache.hadoop.net.testnetutils.testwrapunknownhostexception,0.0,False,False,False
1107,13.0,hadoop,NetworkTopology,org.apache.hadoop.net.testnetworktopology.testcreateinvalidtopology,0.0,False,False,False
1110,13.0,hadoop,NetworkTopology,org.apache.hadoop.net.testnetworktopology.testracks,0.0,False,False,False
1111,13.0,hadoop,NetworkTopology,org.apache.hadoop.net.testnetworktopology.testremove,0.0,False,False,False
1115,13.0,hadoop,NetworkTopologyWithNodeGroup,org.apache.hadoop.net.testnetworktopologywithnodegroup.testnodegroup,0.0,False,False,False
1116,13.0,hadoop,NetworkTopologyWithNodeGroup,org.apache.hadoop.net.testnetworktopologywithnodegroup.testnumofracks,0.0,False,False,False
1121,13.0,hadoop,StaticMapping,org.apache.hadoop.net.teststaticmapping.testcachingrelaysmultiswitchqueries,0.0,False,False,False
1124,13.0,hadoop,TableMapping,org.apache.hadoop.net.testtablemapping.testfiledoesnotexist,1.0,True,False,False
1126,13.0,hadoop,DomainSocket,org.apache.hadoop.net.unix.testdomainsocket.testasynccloseduringread,0.0,False,True,False
1128,13.0,hadoop,DomainSocket,org.apache.hadoop.net.unix.testdomainsocket.testserveroptions,1.0,True,False,False
1129,13.0,hadoop,DomainSocketWatcher,org.apache.hadoop.net.unix.testdomainsocketwatcher.testclosesocketonwatcherclose,0.0,False,False,False
1130,13.0,hadoop,DomainSocketWatcher,org.apache.hadoop.net.unix.testdomainsocketwatcher.testcreateshutdown,0.0,False,False,False
1131,13.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testcidrlongrw,0.0,False,False,False
1134,13.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexgrouping,0.0,False,False,False
1135,13.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexhostro,0.0,False,False,False
1137,13.0,hadoop,NfsExports,org.apache.hadoop.nfs.testnfsexports.testregexipro,0.0,False,False,False
1138,13.0,hadoop,NfsTime,org.apache.hadoop.nfs.testnfstime.testconstructor,0.0,False,False,False
1139,13.0,hadoop,CredentialsSys,org.apache.hadoop.oncrpc.security.testcredentialssys.testhostnamenotmultipleof4,0.0,False,False,False
1140,13.0,hadoop,CredentialsSys,org.apache.hadoop.oncrpc.security.testcredentialssys.testreadwrite,0.0,False,False,False
1143,13.0,hadoop,RpcCallCache,org.apache.hadoop.oncrpc.testrpccallcache.testrpccallcacheconstructor,0.0,False,False,False
1144,13.0,hadoop,RpcCallCache,org.apache.hadoop.oncrpc.testrpccallcache.testrpccallcacheconstructorillegalargumentnegative,0.0,False,False,False
1145,13.0,hadoop,RpcMessage,org.apache.hadoop.oncrpc.testrpcmessage.testrpcmessage,0.0,False,False,False
1148,13.0,hadoop,RpcReply,org.apache.hadoop.oncrpc.testrpcreply.testrpcreply,0.0,False,False,False
1149,13.0,hadoop,DatanodeVersionFile,org.apache.hadoop.ozone.container.common.helpers.testdatanodeversionfile.testverifyctime,10.0,True,False,False
1150,13.0,hadoop,ContainerDataYaml,org.apache.hadoop.ozone.container.common.impl.testcontainerdatayaml.testchecksumincontainerfile,6.0,True,False,False
1151,13.0,hadoop,ContainerDataYaml,org.apache.hadoop.ozone.container.common.impl.testcontainerdatayaml.testincorrectchecksum,6.0,True,True,False
1152,13.0,hadoop,ContainerDataYaml,org.apache.hadoop.ozone.container.common.impl.testcontainerdatayaml.testincorrectcontainerfile,8.0,True,True,False
1153,13.0,hadoop,ReportManager,org.apache.hadoop.ozone.container.common.report.testreportmanager.testreportmanagerinit,0.0,True,False,False
1154,13.0,hadoop,ReportPublisher,org.apache.hadoop.ozone.container.common.report.testreportpublisher.testpublishreport,0.0,True,False,False
1157,13.0,hadoop,HeartbeatEndpointTask,org.apache.hadoop.ozone.container.common.states.endpoint.testheartbeatendpointtask.testheartbeatwithoutreports,0.0,False,False,False
1160,13.0,hadoop,Endpoint,org.apache.hadoop.ozone.container.common.testendpoint.testheartbeattaskrpctimeout,0.0,False,False,False
1162,13.0,hadoop,KeyValueContainerData,org.apache.hadoop.ozone.container.common.testkeyvaluecontainerdata.testkeyvaluedata,0.0,False,False,False
1163,13.0,hadoop,HddsVolume,org.apache.hadoop.ozone.container.common.volume.testhddsvolume.testshutdown,5.0,True,True,False
1165,13.0,hadoop,VolumeSet,org.apache.hadoop.ozone.container.common.volume.testvolumeset.testfailvolume,0.0,False,False,False
1169,13.0,hadoop,BlockManagerImpl,org.apache.hadoop.ozone.container.keyvalue.testblockmanagerimpl.testputandgetblock,0.0,False,False,False
1170,13.0,hadoop,ChunkManagerImpl,org.apache.hadoop.ozone.container.keyvalue.testchunkmanagerimpl.testwritechunkchecksummismatch,0.0,False,False,False
1171,13.0,hadoop,KeyValueBlockIterator,org.apache.hadoop.ozone.container.keyvalue.testkeyvalueblockiterator.testkeyvalueblockiteratorwithonlydeletedblocks,2.0,True,True,False
1172,13.0,hadoop,KeyValueHandler,org.apache.hadoop.ozone.container.keyvalue.testkeyvaluehandler.testhandlercommandhandling,8.0,True,False,False
1174,13.0,hadoop,OzoneContainer,org.apache.hadoop.ozone.container.ozoneimpl.testozonecontainer.testdeletecontainer,0.0,False,False,False
1175,13.0,hadoop,LeaseManager,org.apache.hadoop.ozone.lease.testleasemanager.testcustomleasetimeout,0.0,False,False,False
1176,13.0,hadoop,LeaseManager,org.apache.hadoop.ozone.lease.testleasemanager.testleaseacquireandrelease,0.0,False,False,False
1178,13.0,hadoop,LeaseManager,org.apache.hadoop.ozone.lease.testleasemanager.testreusetimedoutlease,0.0,False,False,False
1180,13.0,hadoop,BucketManagerImpl,org.apache.hadoop.ozone.om.testbucketmanagerimpl.testdeletebucket,0.0,False,False,False
1181,13.0,hadoop,OMMetrics,org.apache.hadoop.ozone.om.testommetrics.testbucketops,0.0,False,False,False
1183,13.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testchangevolumeowner,0.0,False,False,False
1185,13.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testdeletekey,0.0,False,False,False
1187,13.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testdeletenonexistingbucket,0.0,False,False,False
1188,13.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testexpiredopenkey,0.0,False,False,False
1191,13.0,hadoop,OzoneManager,org.apache.hadoop.ozone.om.testozonemanager.testlistvolumes,0.0,False,False,False
1197,13.0,hadoop,OS3Exception,org.apache.hadoop.ozone.s3.exception.testos3exception.testos3exception,0.0,False,False,False
1200,13.0,hadoop,XceiverClientManager,org.apache.hadoop.ozone.scm.testxceiverclientmanager.testfreebyreference,0.0,False,False,False
1203,13.0,hadoop,StorageContainerManager,org.apache.hadoop.ozone.teststoragecontainermanager.testscminfo,0.0,False,True,False
1204,13.0,hadoop,StorageContainerManager,org.apache.hadoop.ozone.teststoragecontainermanager.testscminitialization,0.0,False,True,False
1205,13.0,hadoop,Keys,org.apache.hadoop.ozone.web.client.testkeys.testputandgetkey,0.0,False,True,False
1207,13.0,hadoop,Volume,org.apache.hadoop.ozone.web.client.testvolume.testcreateduplicatevolume,0.0,False,False,False
1209,13.0,hadoop,BucketInfo,org.apache.hadoop.ozone.web.testbucketinfo.testbucketinfoversionandtype,0.0,False,False,False
1212,13.0,hadoop,RegistryPathUtils,org.apache.hadoop.registry.client.binding.testregistrypathutils.testformatidempotent,0.0,False,False,False
1213,13.0,hadoop,RegistryPathUtils,org.apache.hadoop.registry.client.binding.testregistrypathutils.testparentof,0.0,False,False,False
1215,13.0,hadoop,CuratorService,org.apache.hadoop.registry.client.impl.testcuratorservice.testrmrf,0.0,False,False,False
1216,13.0,hadoop,CuratorService,org.apache.hadoop.registry.client.impl.testcuratorservice.testverifyexists,0.0,False,False,False
1217,13.0,hadoop,FSRegistryOperationsService,org.apache.hadoop.registry.client.impl.testfsregistryoperationsservice.testexists,0.0,False,False,False
1218,13.0,hadoop,FSRegistryOperationsService,org.apache.hadoop.registry.client.impl.testfsregistryoperationsservice.testmknoderecursive,0.0,False,True,False
1219,13.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.testdeleteserviceentry,0.0,False,False,False
1221,13.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.testputgetserviceentry,0.0,False,False,False
1222,13.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.teststatdirectory,0.0,False,False,False
1224,13.0,hadoop,RegistryOperations,org.apache.hadoop.registry.operations.testregistryoperations.teststatrootpath,0.0,False,False,False
1225,13.0,hadoop,RegistryDNS,org.apache.hadoop.registry.server.dns.testregistrydns.testaaaalookup,0.0,False,True,False
1227,13.0,hadoop,RegistryDNS,org.apache.hadoop.registry.server.dns.testregistrydns.testnegativelookup,0.0,False,True,False
1228,13.0,hadoop,RegistryDNS,org.apache.hadoop.registry.server.dns.testregistrydns.testreverselookup,0.0,False,True,False
1229,13.0,hadoop,RegistryDNS,org.apache.hadoop.registry.server.dns.testregistrydns.testsplitreversezonenames,2.0,True,False,False
1231,13.0,hadoop,ReverseZoneUtils,org.apache.hadoop.registry.server.dns.testreversezoneutils.testgetreversezonenetworkaddress,0.0,False,False,False
1233,13.0,hadoop,ReverseZoneUtils,org.apache.hadoop.registry.server.dns.testreversezoneutils.testthrowillegalargumentexceptionifindexisnegative,0.0,False,False,False
1237,13.0,hadoop,SkylineStore,org.apache.hadoop.resourceestimator.skylinestore.impl.testskylinestore.testgetestimation,0.0,False,False,False
1238,13.0,hadoop,SkylineStore,org.apache.hadoop.resourceestimator.skylinestore.impl.testskylinestore.testgetnullrecurrenceid,0.0,False,False,False
1239,13.0,hadoop,SkylineStore,org.apache.hadoop.resourceestimator.skylinestore.impl.testskylinestore.testupdateemptyrecurrenceid,0.0,False,False,False
1240,13.0,hadoop,JobMetaData,org.apache.hadoop.resourceestimator.translator.api.testjobmetadata.teststringtounixtimestamp,0.0,False,False,False
1241,13.0,hadoop,CredentialProviderFactory,org.apache.hadoop.security.alias.testcredentialproviderfactory.testjksprovider,7.0,True,True,False
1243,13.0,hadoop,KerberosAuthenticator,org.apache.hadoop.security.authentication.client.testkerberosauthenticator.testauthenticationhttpclient,0.0,True,False,False
1247,13.0,hadoop,KerberosAuthenticator,org.apache.hadoop.security.authentication.client.testkerberosauthenticator.testwrapexceptionwithmessage,0.0,False,False,False
1248,13.0,hadoop,PseudoAuthenticator,org.apache.hadoop.security.authentication.client.testpseudoauthenticator.testauthenticationanonymousdisallowedwithpost,0.0,False,False,False
1249,13.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticatedinvalidtype,0.0,True,False,False
1250,13.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticationauthorized,0.0,False,False,False
1251,13.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testdofilterauthenticationfailure,0.0,True,False,False
1253,13.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testgettoken,0.0,True,False,False
1254,13.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testgettokenexpired,0.0,True,False,False
1255,13.0,hadoop,AuthenticationFilter,org.apache.hadoop.security.authentication.server.testauthenticationfilter.testinit,8.0,True,False,False
1258,13.0,hadoop,JWTRedirectAuthenticationHandler,org.apache.hadoop.security.authentication.server.testjwtredirectauthenticationhandler.testorigurlwithquerystring,0.0,False,False,False
1260,13.0,hadoop,KerberosAuthenticationHandler,org.apache.hadoop.security.authentication.server.testkerberosauthenticationhandler.testdynamicprincipaldiscoverymissingprincipals,2.0,True,False,False
1262,13.0,hadoop,PseudoAuthenticationHandler,org.apache.hadoop.security.authentication.server.testpseudoauthenticationhandler.testanonymouson,0.0,False,False,False
1264,13.0,hadoop,CertificateUtil,org.apache.hadoop.security.authentication.util.testcertificateutil.testvalidpem,0.0,False,False,False
1267,13.0,hadoop,RandomSignerSecretProvider,org.apache.hadoop.security.authentication.util.testrandomsignersecretprovider.testgetandrollsecrets,0.0,False,False,False
1268,13.0,hadoop,Signer,org.apache.hadoop.security.authentication.util.testsigner.testinvalidsignedtext,0.0,False,False,False
1269,13.0,hadoop,Signer,org.apache.hadoop.security.authentication.util.testsigner.testsignature,0.0,False,False,False
1270,13.0,hadoop,Signer,org.apache.hadoop.security.authentication.util.testsigner.testtampering,0.0,False,False,False
1271,13.0,hadoop,StringSignerSecretProvider,org.apache.hadoop.security.authentication.util.teststringsignersecretprovider.testgetsecrets,0.0,False,False,False
1272,13.0,hadoop,ZKSignerSecretProvider,org.apache.hadoop.security.authentication.util.testzksignersecretprovider.testmultiple,0.0,True,False,False
1274,13.0,hadoop,AccessControlList,org.apache.hadoop.security.authorize.testaccesscontrollist.testaccesscontrollist,0.0,False,False,False
1279,13.0,hadoop,ProxyUsers,org.apache.hadoop.security.authorize.testproxyusers.testwithduplicateproxygroups,0.0,False,False,False
1281,13.0,hadoop,CrossOriginFilter,org.apache.hadoop.security.http.testcrossoriginfilter.testdisallowedmethod,0.0,False,False,False
1283,13.0,hadoop,SSLFactory,org.apache.hadoop.security.ssl.testsslfactory.testservercredproviderpasswords,0.0,False,False,False
1286,13.0,hadoop,KDiag,org.apache.hadoop.security.testkdiag.testfileoutput,3.0,True,True,False
1289,13.0,hadoop,KDiag,org.apache.hadoop.security.testkdiag.testsecure,0.0,False,True,False
1290,13.0,hadoop,LdapGroupsMapping,org.apache.hadoop.security.testldapgroupsmapping.testgetgroups,0.0,True,False,False
1291,13.0,hadoop,LdapGroupsMapping,org.apache.hadoop.security.testldapgroupsmapping.testgetgroupswithdifferentbasedns,0.0,False,False,False
1295,13.0,hadoop,SecurityUtil,org.apache.hadoop.security.testsecurityutil.testgetserverprincipal,0.0,False,False,False
1296,13.0,hadoop,SecurityUtil,org.apache.hadoop.security.testsecurityutil.testsetauthenticationmethod,0.0,False,False,False
1298,13.0,hadoop,ShellBasedIdMapping,org.apache.hadoop.security.testshellbasedidmapping.teststaticmapupdate,12.0,True,False,False
1300,13.0,hadoop,ShellBasedUnixGroupsMapping,org.apache.hadoop.security.testshellbasedunixgroupsmapping.testgetnumericgroupsresolvable,0.0,False,False,False
1301,13.0,hadoop,UserGroupInformation,org.apache.hadoop.security.testusergroupinformation.testaddnamedtoken,0.0,False,False,False
