idProject,nameProject,productionClass,testCase,NMC,isEagerTest,isEagerTestManual
25,junit-quickcheck,Comparables,com.pholser.junit.quickcheck.internal.comparablestest.leastmagnitudebothlessthanzero,0,False,True
25,junit-quickcheck,Comparables,com.pholser.junit.quickcheck.internal.comparablestest.leastmagnitudepositivemaxonly,0,False,True
25,junit-quickcheck,Comparables,com.pholser.junit.quickcheck.internal.comparablestest.leastmagnitudestraddlingzero,0,False,True
25,junit-quickcheck,PropertyParameterGenerationContext,com.pholser.junit.quickcheck.internal.generator.propertyparametergenerationcontexttest.whendiscardratioexceededevenwithsomesuccesses,2,True,True
25,junit-quickcheck,Ranges,com.pholser.junit.quickcheck.internal.rangestest.weaksanitycheckfordistributionofchooselongs,0,False,True
20,admiral,DockerHostAdapterService,com.vmware.admiral.adapter.docker.service.dockerhostadapterservicetest.testhostpermanentlynotavailable,0,False,True
20,admiral,DockerNetworkAdapterService,com.vmware.admiral.adapter.docker.service.dockernetworkadapterservicetest.testnetworkinspect,0,False,True
20,admiral,SystemImageRetrievalManager,com.vmware.admiral.adapter.docker.service.systemimageretrievalmanagertest.testgetfromuserresources,0,False,True
20,admiral,KubernetesApplicationAdapterService,com.vmware.admiral.adapter.kubernetes.service.kubernetesapplicationadapterservicetest.testvalidateservicesaredeployedfirst,0,False,True
20,admiral,PKSRemoteClientService,com.vmware.admiral.adapter.pks.pksremoteclientservicetest.testcreateuser,1,False,True
20,admiral,PKSRemoteClientService,com.vmware.admiral.adapter.pks.pksremoteclientservicetest.testgetcluster,1,False,True
20,admiral,PKSRemoteClientService,com.vmware.admiral.adapter.pks.pksremoteclientservicetest.testgetplans,1,False,True
20,admiral,AuthContentService,com.vmware.admiral.auth.content.authcontentservicetest.testimportcontentwithprojectandusers,0,False,True
20,admiral,LocalPrincipalProvider,com.vmware.admiral.auth.idm.local.localprincipalprovidertest.testgetprincipals,0,False,True
20,admiral,PrincipalService,com.vmware.admiral.auth.idm.principalservicetest.testgetallrolesforprincipalwithindirectroles,0,False,True
20,admiral,ProjectService,com.vmware.admiral.auth.project.projectservicetest.testprojectrolespatchgroups,0,False,True
20,admiral,PrincipalRolesUtil,com.vmware.admiral.auth.util.principalrolesutiltest.testgetallrolesforprincipal,0,False,True
20,admiral,PrincipalRolesUtil,com.vmware.admiral.auth.util.principalrolesutiltest.testgetallrolesforprincipalwithindirectroles,0,False,True
20,admiral,SecurityContextUtil,com.vmware.admiral.auth.util.securitycontextutiltest.testsecuritycontextcontainsallrolesformultipleprojects,0,False,True
20,admiral,SecurityContextUtil,com.vmware.admiral.auth.util.securitycontextutiltest.testsecuritycontextcontainsindirectassignedroles,0,False,True
20,admiral,UserGroupsUpdater,com.vmware.admiral.auth.util.usergroupsupdatertest.testusergroupsupdater,0,False,True
20,admiral,ClosuresJavaIT,com.vmware.admiral.closures.closuresjavait.executejavaextsourceasziptest,0,False,True
20,admiral,ClosuresNodeJsIT,com.vmware.admiral.closures.closuresnodejsit.executejsarrayofnumberparameterstest,0,False,True
20,admiral,ClosuresNodeJsIT,com.vmware.admiral.closures.closuresnodejsit.executejsdependenciestest,0,False,True
20,admiral,ClosuresNodeJsIT,com.vmware.admiral.closures.closuresnodejsit.executejsextsourceaszipnopackagejsonentrypointtest,0,False,True
20,admiral,ClosuresNodeJsIT,com.vmware.admiral.closures.closuresnodejsit.executejsobjectparameterstest,0,False,True
20,admiral,ClosuresPowerShellIT,com.vmware.admiral.closures.closurespowershellit.completefailtimeoutedjsscripttasktest,0,False,True
20,admiral,ClosuresPythonIT,com.vmware.admiral.closures.closurespythonit.completeorfailoutdatedjsscripttasktest,0,False,True
20,admiral,ClosuresPythonIT,com.vmware.admiral.closures.closurespythonit.executepythonarrayofbooleanparameterstest,0,False,True
20,admiral,ClosuresPythonIT,com.vmware.admiral.closures.closurespythonit.executepythonarrayofnumberparameterstest,0,False,True
20,admiral,ClosuresPythonIT,com.vmware.admiral.closures.closurespythonit.executepythonextsourceasziptest,0,False,True
20,admiral,ClosuresPythonIT,com.vmware.admiral.closures.closurespythonit.executepythonnonexistingziptest,0,False,True
20,admiral,ClosuresPythonIT,com.vmware.admiral.closures.closurespythonit.executepythonwithbilliarddependencytest,0,False,True
20,admiral,ClosureService,com.vmware.admiral.closures.drivers.closureservicetest.executejsarrayofobjectparameterstest,0,False,True
20,admiral,ClosureService,com.vmware.admiral.closures.drivers.closureservicetest.executejsarrayofstringparameterstest,0,False,True
20,admiral,ClosureService,com.vmware.admiral.closures.drivers.closureservicetest.executejsstringparameterstest,0,False,True
20,admiral,ClosureService,com.vmware.admiral.closures.drivers.closureservicetest.executetimeoutedjsscripttasktest,0,False,True
20,admiral,ClosureDescriptionService,com.vmware.admiral.closures.services.closuredescriptionservicetest.editclosuredescriptiontest,0,False,True
20,admiral,CompositeComponentService,com.vmware.admiral.compute.container.compositecomponentservicetest.testshouldupdatecontainerlinkswhenupdatestocontainers,0,False,True
20,admiral,ContainerHostDataCollectionService,com.vmware.admiral.compute.container.containerhostdatacollectionservicetest.testdatacollectionduringprovisioning,0,False,True
20,admiral,ContainerHostDataCollectionService,com.vmware.admiral.compute.container.containerhostdatacollectionservicetest.testdiscovercreateandinspectcontainer,0,False,True
20,admiral,GroupResourcePlacementService,com.vmware.admiral.compute.container.groupresourceplacementservicetest.testgetgroupresourceplacementstate,0,False,True
20,admiral,ContainerUtil,com.vmware.admiral.compute.container.util.test.containerutiltest.testremovetagfromcontainerimagename,0,False,True
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testconvertdockercomposetocompositetemplate,4,True,True
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testconvertdockercomposetocompositetemplatewithnetwork,5,True,True
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testdeserializecompositetemplatewithbindings,0,False,True
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testdeserializeserializecomplexdockercomposewithnetwork,5,True,True
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testseriaizedeserializecompositetemplatewithhealthcheck,1,False,True
20,admiral,CompositeTemplateUtil,com.vmware.admiral.compute.content.compositetemplateutiltest.testwrongdeserializationexceptions,1,False,True
20,admiral,KubernetesUtil,com.vmware.admiral.compute.content.kubernetes.kubernetesutiltest.testfromcontainerdescriptionhealthconfigtopodcontainerprobe,0,False,True
20,admiral,ContainerAllocationTaskService,com.vmware.admiral.request.containerallocationtaskservicetest.testallocationofcontainerswithaffinityandvolumefrom,3,True,True
20,admiral,ContainerAllocationTaskService,com.vmware.admiral.request.containerallocationtaskservicetest.testallocationofcontainerswithsamehostpodconstraint,3,True,True
20,admiral,RequestBrokerGraphService,com.vmware.admiral.request.requestbrokergraphservicetest.testrequestlifecycle,1,False,True
20,admiral,RequestBrokerService,com.vmware.admiral.request.requestbrokerservicetest.testcompositecomponentwithclusterandlocalcontainervolumerequestlifecycle,0,False,True
20,admiral,RequestBrokerService,com.vmware.admiral.request.requestbrokerservicetest.testcompositecomponentwithcontainernetworkrequestlifecycle,0,False,True
20,admiral,RequestBrokerService,com.vmware.admiral.request.requestbrokerservicetest.testcompositecomponentwithcontainervolumerequestlifecycle,0,False,True
20,admiral,ContainerHostServiceIT,com.vmware.admiral.test.integration.containerhostserviceit.teststorehostselfsignedcertificateandaddhost,0,False,True
20,admiral,ContainersTransformationService,com.vmware.admiral.upgrade.transformation.containerstransformationservicetest.testmultiplehosts,2,True,True
6,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testjsonbz2output,0,False,True
6,wikidata-toolkit,JsonSerializationAction,org.wikidata.wdtk.client.jsonserializationactiontest.testjsongzipoutput,0,False,True
6,wikidata-toolkit,DatamodelConverter,org.wikidata.wdtk.datamodel.helpers.datamodelconvertertest.testbrokenstatement,4,True,True
6,wikidata-toolkit,DatamodelFilter,org.wikidata.wdtk.datamodel.helpers.datamodelfiltertest.testemptysitelinkfilterforitem,0,False,True
6,wikidata-toolkit,DatamodelFilter,org.wikidata.wdtk.datamodel.helpers.datamodelfiltertest.testpropertyfilterforitem,1,False,True
6,wikidata-toolkit,JsonSerializer,org.wikidata.wdtk.datamodel.helpers.jsonserializertest.testserializer,0,False,True
6,wikidata-toolkit,ClaimImpl,org.wikidata.wdtk.datamodel.implementation.claimimpltest.accesssnakgroups,0,False,True
6,wikidata-toolkit,ItemDocumentImpl,org.wikidata.wdtk.datamodel.implementation.itemdocumentimpltest.equalitybasedoncontent,0,False,True
6,wikidata-toolkit,StringValueImpl,org.wikidata.wdtk.datamodel.implementation.stringvalueimpltest.equalitybasedoncontent,0,False,True
6,wikidata-toolkit,RdfConverter,org.wikidata.wdtk.rdf.rdfconvertertest.createwrongtestpropertydocument,0,False,True
6,wikidata-toolkit,BitVectorImpl,org.wikidata.wdtk.storage.datastructures.bitvectorimpltest.testsetbit,0,False,True
6,wikidata-toolkit,BasicApiConnection,org.wikidata.wdtk.wikibaseapi.basicapiconnectiontest.loginerrors,0,False,True
6,wikidata-toolkit,BasicApiConnection,org.wikidata.wdtk.wikibaseapi.basicapiconnectiontest.loginusererrors,0,False,True
6,wikidata-toolkit,StatementUpdate,org.wikidata.wdtk.wikibaseapi.statementupdatetest.testdelete,0,False,True
6,wikidata-toolkit,StatementUpdate,org.wikidata.wdtk.wikibaseapi.statementupdatetest.testdeleteandadd,0,False,True
6,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testeditproperty,0,False,True
6,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testnewsinglestatement,0,False,True
6,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testnulledit,0,False,True
6,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testtermstatementupdatewithoutchanges,0,False,True
19,esper,AvroEventType,com.espertech.esper.common.internal.avro.core.testavroeventtype.asserttypesboxed,0,False,True
19,esper,AvroSchemaUtil,com.espertech.esper.common.internal.avro.core.testavroschemautil.testassemble,3,True,True
19,esper,HashableMultiKey,com.espertech.esper.common.internal.collection.testhashablemultikey.testwithset,0,False,True
19,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testsetbehavior,0,False,True
19,esper,IterablesArrayIterator,com.espertech.esper.common.internal.collection.testiterablesarrayiterator.testiterator,2,True,True
19,esper,IterablesListIterator,com.espertech.esper.common.internal.collection.testiterableslistiterator.testiterator,1,False,True
19,esper,SuperIterator,com.espertech.esper.common.internal.collection.testsuperiterator.testflow,1,False,True
19,esper,TimeWindow,com.espertech.esper.common.internal.collection.testtimewindow.testtimewindowperformance,0,False,True
19,esper,TimeWindowIterator,com.espertech.esper.common.internal.collection.testtimewindowiterator.testemptylist,1,False,True
19,esper,TimeWindowIterator,com.espertech.esper.common.internal.collection.testtimewindowiterator.testobjectandnull,1,False,True
19,esper,TimeWindowIterator,com.espertech.esper.common.internal.collection.testtimewindowiterator.testtwoemptylist,1,False,True
19,esper,CountMinSketchStateHashes,com.espertech.esper.common.internal.epl.approx.countminsketch.testcountminsketchstatehashes.testspace,2,True,True
19,esper,ExprIdentNode,com.espertech.esper.common.internal.epl.expression.core.testexpridentnode.testevaluateperformance,0,False,True
19,esper,ExprNodeUtilityValidate,com.espertech.esper.common.internal.epl.expression.core.testexprnodeutilityvalidate.testgetvalidatedsubtree,0,False,True
19,esper,ExprNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcasenode.testvalidate,1,False,True
19,esper,ExprCoalesceNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcoalescenode.testgettype,0,False,True
19,esper,ExprCoalesceNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcoalescenode.testvalidate,0,False,True
19,esper,ExprInstanceofNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprinstanceofnode.testgettype,0,False,True
19,esper,ExprInstanceofNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprinstanceofnode.testvalidate,0,False,True
19,esper,ExprMinMaxRowNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprminmaxrownode.testevaluate,2,True,True
19,esper,ExprMinMaxRowNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprminmaxrownode.testtoexpressionstring,0,False,True
19,esper,ExprPropertyExistsNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprpropertyexistsnode.testevaluate,0,False,True
19,esper,ExprArrayNode,com.espertech.esper.common.internal.epl.expression.ops.testexprarraynode.testevaluate,0,False,True
19,esper,ExprBitWiseNode,com.espertech.esper.common.internal.epl.expression.ops.testexprbitwisenode.testevaluate,0,False,True
19,esper,ExprConcatNode,com.espertech.esper.common.internal.epl.expression.ops.testexprconcatnode.testtoexpressionstring,0,False,True
19,esper,ExprEqualsNode,com.espertech.esper.common.internal.epl.expression.ops.testexprequalsnode.testvalidate,0,False,True
19,esper,ExprInNode,com.espertech.esper.common.internal.epl.expression.ops.testexprinnode.testequals,0,False,True
19,esper,ExprLikeNode,com.espertech.esper.common.internal.epl.expression.ops.testexprlikenode.testvalidate,1,False,True
19,esper,ExprOrNode,com.espertech.esper.common.internal.epl.expression.ops.testexprornode.testevaluate,0,False,True
19,esper,BaseAssemblyNode,com.espertech.esper.common.internal.epl.join.assemble.testbaseassemblynode.testgetsubstreams,0,False,True
19,esper,RootCartProdAssemblyNode,com.espertech.esper.common.internal.epl.join.assemble.testrootcartprodassemblynode.testcomputecombined,0,False,True
19,esper,QueryPlanBuilder,com.espertech.esper.common.internal.epl.join.queryplanbuild.testqueryplanbuilder.testgetplan,1,False,True
19,esper,QueryPlanIndexBuilder,com.espertech.esper.common.internal.epl.join.queryplanbuild.testqueryplanindexbuilder.testbuildindexspec,0,False,True
19,esper,RepositoryImpl,com.espertech.esper.common.internal.epl.join.rep.testrepositoryimpl.testgetcursors,1,False,True
19,esper,BoundingBox,com.espertech.esper.common.internal.epl.spatial.quadtree.core.testboundingbox.testtreeforpath,0,False,True
19,esper,StreamTypeServiceImpl,com.espertech.esper.common.internal.epl.streamtype.teststreamtypeserviceimpl.testresolvebypropertyname,1,False,True
19,esper,StreamTypeServiceImpl,com.espertech.esper.common.internal.epl.streamtype.teststreamtypeserviceimpl.testresolvebystreamandpropnameinone,0,False,True
19,esper,ObjectArrayEventType,com.espertech.esper.common.internal.event.arr.testobjectarrayeventtype.testgetsupertypes,0,False,True
19,esper,ObjectArrayEventType,com.espertech.esper.common.internal.event.arr.testobjectarrayeventtype.testgetunderlyingtype,0,False,True
19,esper,PropertyParser,com.espertech.esper.common.internal.event.property.testpropertyparser.testparse,0,False,True
19,esper,XSDSchemaMapper,com.espertech.esper.common.internal.event.xml.testxsdschemamapper.testmap,4,True,True
19,esper,MetricScheduleService,com.espertech.esper.common.internal.metrics.stmtmetrics.testmetricscheduleservice.testflow,0,False,True
19,esper,ScheduleComputeHelper,com.espertech.esper.common.internal.schedule.testschedulecomputehelper.testcompute,2,True,True
19,esper,DispatchService,com.espertech.esper.common.internal.statement.dispatch.testdispatchservice.testadddispatchtwice,0,False,True
19,esper,FrequencyParameter,com.espertech.esper.common.internal.type.testfrequencyparameter.testgetvalues,0,False,True
19,esper,RangeParameter,com.espertech.esper.common.internal.type.testrangeparameter.testgetvalues,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testclassforname,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetparameterasstring,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetprimitiveclassforname,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testiscollectionmaporarray,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testisjavabuiltindatatype,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testisnumeric,0,False,True
19,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testtakefirstn,0,False,True
19,esper,LikeUtil,com.espertech.esper.common.internal.util.testlikeutil.testlike,0,False,True
19,esper,MethodResolver,com.espertech.esper.common.internal.util.testmethodresolver.testresolvemethodstaticandinstance,0,False,True
19,esper,MethodResolver,com.espertech.esper.common.internal.util.testmethodresolver.testresolvemethodstaticonly,0,False,True
19,esper,PlaceholderParser,com.espertech.esper.common.internal.util.testplaceholderparser.testparsevalid,4,True,True
19,esper,SimpleTypeCasterFactory,com.espertech.esper.common.internal.util.testsimpletypecasterfactory.testgetcaster,0,False,True
19,esper,StringValue,com.espertech.esper.common.internal.util.teststringvalue.testunescapeindexof,0,False,True
19,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.testclone,0,False,True
19,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.teststddev_stdevpa,0,False,True
19,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.testsum,0,False,True
19,esper,SortWindowIterator,com.espertech.esper.common.internal.view.sort.testsortwindowiterator.testmixedentryelement,0,False,True
19,esper,SortWindowIterator,com.espertech.esper.common.internal.view.sort.testsortwindowiterator.testtwobytwoentryelement,0,False,True
19,esper,SortWindowIterator,com.espertech.esper.common.internal.view.sort.testsortwindowiterator.testtwoinoneentryelement,0,False,True
19,esper,ASTUtil,com.espertech.esper.compiler.internal.parse.testastutil.testescapedot,0,False,True
19,esper,EPLModuleUtil,com.espertech.esper.compiler.internal.util.testeplmoduleutil.testparse,0,False,True
19,esper,FilterParamIndexEquals,com.espertech.esper.runtime.internal.filtersvcimpl.testfilterparamindexequals.testlong,2,True,True
19,esper,SchedulingServiceImpl,com.espertech.esper.runtime.internal.schedulesvcimpl.testschedulingserviceimpl.testaddtwice,0,False,True
35,hbase,BackupHFileCleaner,org.apache.hadoop.hbase.backup.testbackuphfilecleaner.testgetdeletablefiles,0,False,True
35,hbase,BackupManager,org.apache.hadoop.hbase.backup.testbackupmanager.teststartbackupexclusiveoperation,0,False,True
35,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.createbackupinfolist,1,False,True
35,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testaddwalfiles,1,False,True
35,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testbackupdelete,2,True,True
35,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testbackupsetaddnotexists,1,False,True
35,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testbackupsetlist,1,False,True
35,hbase,BackupSystemTable,org.apache.hadoop.hbase.backup.testbackupsystemtable.testbackupsetremove,1,False,True
35,hbase,ReplicationAdmin,org.apache.hadoop.hbase.client.replication.testreplicationadmin.testremovepeertablecfs,0,False,True
35,hbase,ReplicationAdmin,org.apache.hadoop.hbase.client.replication.testreplicationadmin.testsetreplicateallusertables,0,False,True
35,hbase,ReplicationAdmin,org.apache.hadoop.hbase.client.replication.testreplicationadmin.testtransitsyncreplicationpeerstate,0,False,True
35,hbase,AsyncAdminBuilder,org.apache.hadoop.hbase.client.testasyncadminbuilder.testoperationtimeout,0,False,True
35,hbase,AsyncAggregationClient,org.apache.hadoop.hbase.client.testasyncaggregationclient.testmedianwithweight,0,False,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testaction,0,False,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testerrorsservers,2,True,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testfailandsuccess,3,True,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testmaxtask,2,True,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testqueuerowaccess,1,False,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testreadandwritetimeout,0,False,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testreplicaallcallsfailforoneregion,4,True,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testreplicapartialreplicacall,4,True,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testsubmit,2,True,True
35,hbase,AsyncProcess,org.apache.hadoop.hbase.client.testasyncprocess.testsubmittrue,2,True,True
35,hbase,AsyncSingleRequestRpcRetryingCaller,org.apache.hadoop.hbase.client.testasyncsinglerequestrpcretryingcaller.testlocateerror,1,False,True
35,hbase,AsyncSingleRequestRpcRetryingCaller,org.apache.hadoop.hbase.client.testasyncsinglerequestrpcretryingcaller.testmaxretries,0,False,True
35,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testappend,0,False,True
35,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testcheckanddelete,0,False,True
35,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testcheckandmutatewithtimerange,0,False,True
35,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testcheckandput,0,False,True
35,hbase,AsyncTable,org.apache.hadoop.hbase.client.testasynctable.testsimplemultiple,0,False,True
35,hbase,Attributes,org.apache.hadoop.hbase.client.testattributes.testdeleteattributes,0,False,True
35,hbase,BatchScanResultCache,org.apache.hadoop.hbase.client.testbatchscanresultcache.test,2,True,True
35,hbase,ClientScanner,org.apache.hadoop.hbase.client.testclientscanner.testnomoreresults,0,False,True
35,hbase,ClientScanner,org.apache.hadoop.hbase.client.testclientscanner.testsizelimit,0,False,True
35,hbase,ColumnFamilyDescriptorBuilder,org.apache.hadoop.hbase.client.testcolumnfamilydescriptorbuilder.testaddgetremoveconfiguration,0,False,True
35,hbase,ColumnFamilyDescriptorBuilder,org.apache.hadoop.hbase.client.testcolumnfamilydescriptorbuilder.testsettimetolive,0,False,True
35,hbase,ConnectionImplementation,org.apache.hadoop.hbase.client.testconnectionimplementation.testclosing,0,False,True
35,hbase,ConnectionImplementation,org.apache.hadoop.hbase.client.testconnectionimplementation.testclusterconnection,0,False,True
35,hbase,ConnectionImplementation,org.apache.hadoop.hbase.client.testconnectionimplementation.testconnectionmanagement,0,False,True
35,hbase,ConnectionImplementation,org.apache.hadoop.hbase.client.testconnectionimplementation.testmulti,1,False,True
35,hbase,ImmutableHColumnDescriptor,org.apache.hadoop.hbase.client.testimmutablehcolumndescriptor.testimmutable,0,False,True
35,hbase,Increment,org.apache.hadoop.hbase.client.testincrement.testincrementinstance,0,False,True
35,hbase,MetaCache,org.apache.hadoop.hbase.client.testmetacache.testpreservemetacacheonexception,0,False,True
35,hbase,MetricsConnection,org.apache.hadoop.hbase.client.testmetricsconnection.teststaticmetrics,0,False,True
35,hbase,Mutation,org.apache.hadoop.hbase.client.testmutation.testputcopyconstructor,2,True,True
35,hbase,Operation,org.apache.hadoop.hbase.client.testoperation.testoperationjson,0,False,True
35,hbase,Scan,org.apache.hadoop.hbase.client.testscan.testgettoscan,0,False,True
35,hbase,Scan,org.apache.hadoop.hbase.client.testscan.testsetstartrowandsetstoprow,0,False,True
35,hbase,SimpleRequestController,org.apache.hadoop.hbase.client.testsimplerequestcontroller.testtaskcountchecker,0,False,True
35,hbase,SimpleRequestController,org.apache.hadoop.hbase.client.testsimplerequestcontroller.testwaitformaximumcurrenttasks,0,False,True
35,hbase,TableDescriptorBuilder,org.apache.hadoop.hbase.client.testtabledescriptorbuilder.testgetmaxfilesize,0,False,True
35,hbase,TableDescriptorBuilder,org.apache.hadoop.hbase.client.testtabledescriptorbuilder.testsetlistremovecp,0,False,True
35,hbase,TableSnapshotScanner,org.apache.hadoop.hbase.client.testtablesnapshotscanner.testscannerwithrestorescanner,4,True,True
35,hbase,CellCodec,org.apache.hadoop.hbase.codec.testcellcodec.testone,0,False,True
35,hbase,KeyValueCodec,org.apache.hadoop.hbase.codec.testkeyvaluecodec.testone,0,False,True
35,hbase,KeyValueCodecWithTags,org.apache.hadoop.hbase.codec.testkeyvaluecodecwithtags.testkeyvaluewithtag,0,False,True
35,hbase,ConfigurationManager,org.apache.hadoop.hbase.conf.testconfigurationmanager.testderegisteronoutofscope,1,False,True
35,hbase,Constraint,org.apache.hadoop.hbase.constraint.testconstraint.testdisableconstraint,0,False,True
35,hbase,Constraint,org.apache.hadoop.hbase.constraint.testconstraint.testisunloaded,0,False,True
35,hbase,Constraints,org.apache.hadoop.hbase.constraint.testconstraints.testconfigurationpreserved,0,False,True
35,hbase,MasterObserver,org.apache.hadoop.hbase.coprocessor.testmasterobserver.testnamespaceoperations,0,False,True
35,hbase,MasterObserver,org.apache.hadoop.hbase.coprocessor.testmasterobserver.testsnapshotoperations,1,False,True
35,hbase,MasterObserver,org.apache.hadoop.hbase.coprocessor.testmasterobserver.testtablenamesenumeration,0,False,True
35,hbase,FavoredNodeAssignmentHelper,org.apache.hadoop.hbase.favored.testfavorednodeassignmenthelper.testconstrainedplacement,0,False,True
35,hbase,FavoredNodeAssignmentHelper,org.apache.hadoop.hbase.favored.testfavorednodeassignmenthelper.testgenmissingfavorednodemultirack,5,True,True
35,hbase,BigDecimalComparator,org.apache.hadoop.hbase.filter.testbigdecimalcomparator.testgreaterthanvalue,0,False,True
35,hbase,DependentColumnFilter,org.apache.hadoop.hbase.filter.testdependentcolumnfilter.testfilterdropping,0,False,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.test94filterrowcompatibility,0,False,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testfirstkeyonlyfilter,1,False,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testkeyonlyfilter,2,True,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testlatestversionfilterwithexplicitcolumn,1,False,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testpagefilter,2,True,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testqualifierfilter,2,True,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testrowfilter,2,True,True
35,hbase,Filter,org.apache.hadoop.hbase.filter.testfilter.testskipfilter,1,False,True
35,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testconstruction,0,False,True
35,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testkeyonlyfiltertransformcell,6,True,True
35,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testmponewithseeknextusinghint,6,True,True
35,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testreversedfilterlistwithor,6,True,True
35,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testrowcountfilter,6,True,True
35,hbase,FilterList,org.apache.hadoop.hbase.filter.testfilterlist.testshouldpasscurrentcelltofilter,6,True,True
35,hbase,FilterWrapper,org.apache.hadoop.hbase.filter.testfilterwrapper.testfilterwrapper,0,False,True
35,hbase,FirstKeyValueMatchingQualifiersFilter,org.apache.hadoop.hbase.filter.testfirstkeyvaluematchingqualifiersfilter.testfirstkeymatchingqualifierfilter,0,False,True
35,hbase,LongComparator,org.apache.hadoop.hbase.filter.testlongcomparator.testsimple,0,False,True
35,hbase,MultipleColumnPrefixFilter,org.apache.hadoop.hbase.filter.testmultiplecolumnprefixfilter.testmultiplecolumnprefixfilterwithmanyfamilies,1,False,True
35,hbase,NullComparator,org.apache.hadoop.hbase.filter.testnullcomparator.testemptyvalue,0,False,True
