Group,Min,Q1,Q2 (Mediana),Q3,Max
randomover_naivebayes,-0.183598202122487,-0.0054554472558998,0.030205054347084453,0.13232268335820033,0.3787000280570214
randomover_randomforest,-0.1611319412807023,0.0,0.13233179023536173,0.3,0.6316990859960223
randomover_randomsearch_adaboost,-0.2459500008681774,0.0034734961595631,0.1415963144829337,0.2881626175162831,0.5841523455311715
randomover_randomsearch_decisiontree,-0.1581510577937279,0.0,0.14671289391467365,0.3,0.6134416674125166
randomover_randomsearch_multilayerperceptron,-0.1539108476990002,-0.006929490991391925,0.0,0.225,0.5881140107
randomover_randomsearch_naivebayes,-0.1408248290463863,0.0,0.0438333333333333,0.20425875285815237,0.4844473466679685
randomover_randomsearch_randomforest,-0.1665723900314546,0.009692071602024075,0.16920151715548085,0.29470035176368736,0.6024097641146771
randomover_randomsearch_svm,-0.0666666666666666,0.0,0.1611631709544706,0.22995110817077247,0.6056488857847129
randomover_svm,-0.1196468673726516,0.0,0.14072302999625164,0.25879395762690943,0.5618358217472481
randomsearch_adaboost,-0.0408248290463863,0.0,0.0,0.2624878447802638,0.6024097641146771
randomsearch_decisiontree,-0.0658248290463863,0.0,0.0,0.2870412472071827,0.658669411662
randomsearch_multilayerperceptron,-0.0658248290463863,0.0,0.0,0.23106068136111746,0.578678560118735
randomsearch_naivebayes,0.0,0.0,0.0,0.0,0.0
randomsearch_randomforest,-0.0658248290463863,0.0,0.0,0.2844473466679685,0.6994827967729471
randomsearch_svm,-0.0408248290463863,0.0,0.0,0.2,0.4937260416399073
randomunder_adaboost,-0.1780078054013652,0.008443178421030376,0.1510050863042035,0.25417737489516434,0.6134416674125166
randomunder_decisiontree,-0.1387434495023968,0.0,0.15532842668229424,0.2572573541104699,0.6134416674125166
randomunder_multilayerperceptron,-0.2369668431416127,0.0,0.1891831716616182,0.2656553928401033,0.6134416674125166
randomunder_naivebayes,-0.2498210176939393,0.011458333333333275,0.1217882238592579,0.21064037315540007,0.5376655866749929
randomunder_randomforest,-0.1914072157500334,0.0,0.1617908216973191,0.24895663680810956,0.6134416674125166
randomunder_randomsearch_adaboost,-0.2019018160587132,0.08773775582495848,0.21262038671567113,0.340934718142704,0.5841523455311715
randomunder_randomsearch_decisiontree,-0.1542147400417141,0.10677389560396215,0.2050633624259399,0.34993620700143174,0.6134416674125166
randomunder_randomsearch_multilayerperceptron,-0.1855134220421523,-0.010458250331675925,0.01367229461650715,0.22797581117564159,0.5881140107
randomunder_randomsearch_naivebayes,-0.2671829985277782,-0.026862241284969397,0.05735864794640715,0.24637281467609817,0.4486525723227111
randomunder_randomsearch_randomforest,-0.220493567925592,0.023478293087973,0.2057450028898924,0.34427348004140895,0.578678560118735
randomunder_randomsearch_svm,-0.1479215557928845,0.053946877112410224,0.16449063560019206,0.28862050772639813,0.5995349502103504
randomunder_svm,-0.1421352379164765,0.000248482564241325,0.16108033014323853,0.21064037315540007,0.583133849378136
smoteover_adaboost,-0.1370232542250644,0.0065101135768179,0.2,0.3,0.658669411662
smoteover_decisiontree,-0.1193687464288199,0.0,0.2,0.2917763048345962,0.658669411662
smoteover_multilayerperceptron,-0.1016797686354681,0.0875,0.2063183001339308,0.3,0.6111226711971494
smoteover_naivebayes,-0.2345157098442186,-0.0218217890235992,0.0426848976277763,0.1579937942444522,0.4065346957847051
smoteover_randomforest,-0.1291722804636124,0.0129227621360321,0.2,0.2844473466679685,0.6316990859960223
smoteover_randomsearch_adaboost,-0.314351906694332,0.075,0.1958167288530736,0.3,0.6111226711971494
smoteover_randomsearch_decisiontree,-0.123029316977102,0.0180763891351945,0.2,0.2612587424752304,0.658669411662
smoteover_randomsearch_multilayerperceptron,-0.2612372435695794,-0.0418330013267037,0.0,0.3,0.5935877961124365
smoteover_randomsearch_naivebayes,-0.1658248290463863,-0.0222080453644971,0.0390662475471846,0.2083167833236684,0.5376655866749929
smoteover_randomsearch_randomforest,-0.1403998403654595,0.075,0.2034639199820923,0.3,0.6293800897806548
smoteover_randomsearch_svm,-0.1795875854768068,0.0,0.1784950694695129,0.2781782109764007,0.6056488857847129
smoteover_svm,-0.1808026193474763,0.0,0.1669255494967419,0.2390283238485961,0.5393386020659824
svm,-0.0408248290463863,0.0,0.0,0.2,0.4594263246114055
