Group,Min,Q1,Q2 (Mediana),Q3,Max
nearmissunder3_svm,0.0,0.0,0.0,0.0,0.0
randomforest,0.0,0.0,0.0,0.0,0.0
randomover_adaboost,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
randomover_decisiontree,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
randomover_multilayerperceptron,0.0083806821788309,0.010723815204510049,0.0130669482301892,0.04458038691741205,0.0760938256046349
randomover_naivebayes,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.04458038691741205,0.0760938256046349
randomover_randomforest,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.04458038691741205,0.0760938256046349
randomover_randomsearch_adaboost,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
randomover_randomsearch_decisiontree,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.04458038691741205,0.0760938256046349
randomover_randomsearch_multilayerperceptron,0.0060332092227265,0.0064947643529001,0.0069563194830737,0.00847815974153685,0.01
randomover_randomsearch_naivebayes,0.0058997160181076,0.0070730373510311,0.0082463586839546,0.01467873489753285,0.0211111111111111
randomover_randomsearch_randomforest,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
randomover_randomsearch_svm,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.039897928551893495,0.0667289088735978
randomover_svm,0.0094769388241362,0.011271943527162698,0.0130669482301892,0.039897928551893495,0.0667289088735978
randomsearch_adaboost,0.0,0.0,0.0,0.0,0.0
randomsearch_decisiontree,0.0,0.0,0.0,0.0,0.0
randomsearch_multilayerperceptron,0.0,0.0,0.0,0.0,0.0
randomsearch_naivebayes,0.0,0.0,0.0,0.0,0.0
randomsearch_svm,0.0,0.0,0.0,0.0,0.0
randomunder_adaboost,0.0,0.0,0.0,0.01555555555555555,0.0311111111111111
randomunder_decisiontree,0.0,0.0,0.0,0.01555555555555555,0.0311111111111111
randomunder_multilayerperceptron,0.0,0.0,0.0,0.0333644544367989,0.0667289088735978
randomunder_naivebayes,0.0653831476921467,0.0653831476921467,0.0653831476921467,0.0653831476921467,0.0653831476921467
randomunder_randomforest,0.0,0.0,0.0,0.01555555555555555,0.0311111111111111
randomunder_svm,0.0,0.0,0.0,0.02300911548055485,0.0460182309611097
smoteover_adaboost,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
smoteover_decisiontree,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
smoteover_multilayerperceptron,0.0083806821788309,0.010723815204510049,0.0130669482301892,0.04458038691741205,0.0760938256046349
smoteover_naivebayes,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.04458038691741205,0.0760938256046349
smoteover_randomforest,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.04458038691741205,0.0760938256046349
smoteover_randomsearch_adaboost,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
smoteover_randomsearch_decisiontree,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.04458038691741205,0.0760938256046349
smoteover_randomsearch_multilayerperceptron,0.0060332092227265,0.0064947643529001,0.0069563194830737,0.00847815974153685,0.01
smoteover_randomsearch_naivebayes,0.0058997160181076,0.0070730373510311,0.0082463586839546,0.01467873489753285,0.0211111111111111
smoteover_randomsearch_randomforest,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.03922504796116795,0.0653831476921467
smoteover_randomsearch_svm,0.0096505810417633,0.01135876463597625,0.0130669482301892,0.039897928551893495,0.0667289088735978
smoteover_svm,0.0094769388241362,0.011271943527162698,0.0130669482301892,0.039897928551893495,0.0667289088735978
svm,0.0,0.0,0.0,0.0,0.0
