null,idProject,nameProject,productionClass,testCase,isEagerTest,isEagerTestManual,prediction
20,17.0,riptide,IdempotencyKeyIdempotentMethodDetector,org.zalando.riptide.idempotencykeyidempotentmethoddetectortest.shoulddetectidempotencykeycaseinsensitive,False,False,False
26,17.0,riptide,Requester,org.zalando.riptide.requestertest.shouldexpandone,False,False,False
35,17.0,riptide,RoutingTree,org.zalando.riptide.routingtreetest.shouldcatchioexceptionfromresponse,False,False,True1,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test1_1_4,False,True,True
8,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test3_4,False,True,True
26,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_19_2,False,True,True
34,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_21_6,False,True,True
43,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_4,False,True,True
46,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_3_1,False,True,True
48,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_5_1,False,True,True
72,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_5_4,False,True,True
75,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_6_3,False,True,True
93,18.0,java-websocket,Protocol,org.java_websocket.protocols.protocoltest.testtostring,False,False,True
4,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test1_2_3,False,True,True
6,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test2_4,False,True,True
20,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_14_9,False,True,True
24,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_18_2,False,True,True
32,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_21_1,False,True,True
41,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_33,False,True,True
44,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_5,False,True,True
55,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_1_2,False,True,True
82,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.draft_6455test,True,False,True
83,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.testconstructor,False,True,False
3,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test1_2_2,False,True,True
7,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test3_2,False,True,True
37,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_17,False,True,True
39,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_27,False,True,True
58,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_7_1,False,True,True
60,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_9_1,False,True,True
74,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_6_1,False,True,True
76,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_6_5,False,True,True
79,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.accepthandshakeasserver,False,True,True
85,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.testgetclosehandshaketype,False,False,True
12,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_12_4,False,True,True
16,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_14_2,False,True,True
21,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_15_1,False,True,True
23,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_17_4,False,True,True
28,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_1_1,False,True,True
29,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_1_3,False,True,True
56,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_1_4,False,True,True
65,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_3_2,False,True,True
71,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_5_3,False,True,True
88,18.0,java-websocket,BinaryFrame,org.java_websocket.framing.binaryframetest.testconstructor,False,False,False
10,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test4_1_4,False,True,True
18,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_14_7,False,True,True
22,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_16_2,False,True,True
45,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_23_6,False,True,True
49,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_6_3,False,True,True
57,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_3_1,False,True,True
61,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_9_4,False,True,True
70,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_4_9,False,True,True
84,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.testcopyinstance,False,False,False
87,18.0,java-websocket,DefaultExtension,org.java_websocket.extensions.defaultextensiontest.testgetprovidedextensionasserver,False,False,False
11,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test5_19,False,True,True
19,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_14_8,False,True,True
27,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_19_5,False,True,True
30,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_20_6,False,True,True
52,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_7_3,False,True,True
53,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_9_1,False,True,True
59,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_7_9,False,True,True
86,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.testhashcode,False,True,True
89,18.0,java-websocket,ContinuousFrame,org.java_websocket.framing.continuousframetest.testisvalid,False,False,False
91,18.0,java-websocket,PongFrame,org.java_websocket.framing.pongframetest.testextends,False,False,False
2,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test1_1_5,False,True,True
14,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_13_1,False,True,True
15,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_13_2,False,True,True
36,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_13,False,True,True
40,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_30,False,True,True
64,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_3_1,False,True,True
67,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_3_6,False,True,True
73,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_5_6,False,True,True
94,18.0,java-websocket,ByteBufferUtils,org.java_websocket.util.bytebufferutilstest.testemptybytebuffercapacity,False,False,False
9,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test3_5,False,True,True
33,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_21_4,False,True,True
35,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_11,False,True,True
42,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_34,False,True,True
47,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_3_2,False,True,True
51,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_6_6,False,True,True
68,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_4_4,False,True,True
80,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.createframesbinary,True,True,True
90,18.0,java-websocket,PingFrame,org.java_websocket.framing.pingframetest.testconstructor,False,False,False
0,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test1_1_2,False,True,True
5,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test1_2_6,False,True,True
25,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_18_5,False,True,True
38,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_22_23,False,True,True
50,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_6_4,False,True,True
69,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_4_6,False,True,True
78,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_7_4,False,True,True
81,18.0,java-websocket,Draft_6455,org.java_websocket.drafts.draft_6455test.createframestext,True,True,True
92,18.0,java-websocket,TextFrame,org.java_websocket.framing.textframetest.testconstructor,False,False,False
13,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_12_6,False,True,True
17,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_14_4,False,True,True
31,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_20_7,False,True,True
54,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test6_9_4,False,True,True
62,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test7_9_7,False,True,True
63,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_2_6,False,True,True
66,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_3_3,False,True,True
77,18.0,java-websocket,AutobahnServerResults,org.java_websocket.autobahn.autobahnserverresults.test9_7_3,False,True,True1,19.0,esper,AvroEventType,com.espertech.esper.common.internal.avro.core.testavroeventtype.asserttypesboxed,True,True,True
2,19.0,esper,AvroSchemaUtil,com.espertech.esper.common.internal.avro.core.testavroschemautil.testassemble,False,True,False
4,19.0,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testequals,True,False,False
14,19.0,esper,RefCountedMap,com.espertech.esper.common.internal.collection.testrefcountedmap.testput,False,False,False
25,19.0,esper,TimeWindowIterator,com.espertech.esper.common.internal.collection.testtimewindowiterator.testtwoemptylist,False,True,True
44,19.0,esper,ExprPropertyExistsNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprpropertyexistsnode.testvalidate,False,False,True
61,19.0,esper,ExprRelationalOpNode,com.espertech.esper.common.internal.epl.expression.ops.testexprrelationalopnode.testtoexpressionstring,False,False,False
67,19.0,esper,QueryPlanBuilder,com.espertech.esper.common.internal.epl.join.queryplanbuild.testqueryplanbuilder.testgetplan,True,True,False
76,19.0,esper,XYPointMultiType,com.espertech.esper.common.internal.epl.spatial.quadtree.prqdrowindex.testxypointmultitype.assertvalues,True,False,False
85,19.0,esper,BeanEventBean,com.espertech.esper.common.internal.event.bean.core.testbeaneventbean.testgetiterablelistmapcontained,False,False,False
116,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetcommoncoerciontype,False,False,True
117,19.0,esper,JavaClassHelper,com.espertech.esper.common.internal.util.testjavaclasshelper.testgetparameterasstring,False,True,False
129,19.0,esper,ResourceLoader,com.espertech.esper.common.internal.util.testresourceloader.testresolveresourceasurl,False,False,False
134,19.0,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.testsum,False,True,True
137,19.0,esper,SortWindowIterator,com.espertech.esper.common.internal.view.sort.testsortwindowiterator.testtwobytwoentryelement,False,True,True
12,19.0,esper,NumberSetPermutationEnumeration,com.espertech.esper.common.internal.collection.testnumbersetpermutationenumeration.testinvalid,True,False,False
15,19.0,esper,RefCountedMap,com.espertech.esper.common.internal.collection.testrefcountedmap.testreference,False,False,False
33,19.0,esper,ExprNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcasenode.testvalidate,False,True,True
36,19.0,esper,ExprCoalesceNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprcoalescenode.testvalidate,False,True,False
41,19.0,esper,ExprPropertyExistsNode,com.espertech.esper.common.internal.epl.expression.funcs.testexprpropertyexistsnode.testequals,False,False,True
51,19.0,esper,ExprInNode,com.espertech.esper.common.internal.epl.expression.ops.testexprinnode.testequals,False,True,False
73,19.0,esper,BoundingBox,com.espertech.esper.common.internal.epl.spatial.quadtree.core.testboundingbox.testcontainspoint,True,False,True
81,19.0,esper,VersionedValueList,com.espertech.esper.common.internal.epl.variable.core.testversionedvaluelist.testflownotime,False,False,True
91,19.0,esper,PropertyListBuilderExplicit,com.espertech.esper.common.internal.event.bean.introspect.testpropertylistbuilderexplicit.testbuildproplist,False,False,True
96,19.0,esper,PropertyParser,com.espertech.esper.common.internal.event.property.testpropertyparser.testparse,False,True,True
102,19.0,esper,DoubleRange,com.espertech.esper.common.internal.filterspec.testdoublerange.testnew,False,False,True
125,19.0,esper,MethodResolver,com.espertech.esper.common.internal.util.testmethodresolver.testresolvemethodstaticandinstance,False,True,True
128,19.0,esper,PlaceholderParser,com.espertech.esper.common.internal.util.testplaceholderparser.testparsevalid,True,True,True
133,19.0,esper,BaseStatisticsBean,com.espertech.esper.common.internal.view.derived.testbasestatisticsbean.teststddev_stdevpa,False,True,False
146,19.0,esper,SchedulingServiceImpl,com.espertech.esper.runtime.internal.schedulesvcimpl.testschedulingserviceimpl.testincorrectremove,False,False,False
5,19.0,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testhashcode,True,False,False
6,19.0,esper,InterchangeablePair,com.espertech.esper.common.internal.collection.testinterchangeablepair.testsetbehavior,True,True,False
9,19.0,esper,IterablesArrayIterator,com.espertech.esper.common.internal.collection.testiterablesarrayiterator.testremove,False,False,False
