,idProject,nameProject,productionClass,testCase,NMC,SimilaritiesCoefficient,isEagerTest,isEagerTestManual,prediction
636,13.0,hadoop,FileChecksum,org.apache.hadoop.hdfs.testfilechecksum.teststripedfilechecksum1,2.0,0.6580999979755773,False,True,False
637,13.0,hadoop,FileChecksum,org.apache.hadoop.hdfs.testfilechecksum.teststripedfilechecksum2,2.0,0.6564214389415967,False,True,True
638,13.0,hadoop,FileChecksum,org.apache.hadoop.hdfs.testfilechecksum.teststripedfilechecksum4,2.0,0.6476024599856613,False,True,False
640,13.0,hadoop,FileChecksum,org.apache.hadoop.hdfs.testfilechecksum.teststripedfilechecksumwithmisseddatablocksrangequery1,0.0,0.6828863990469092,False,True,False
642,13.0,hadoop,FileChecksum,org.apache.hadoop.hdfs.testfilechecksum.teststripedfilechecksumwithmisseddatablocksrangequery7,0.0,0.6791477193828207,False,True,True
648,13.0,hadoop,HdfsAdmin,org.apache.hadoop.hdfs.testhdfsadmin.testhdfsadminstoragepolicies,0.0,0.2095179495969867,True,True,True
649,13.0,hadoop,MiniDFSCluster,org.apache.hadoop.hdfs.testminidfscluster.testclustersetdatanodehostname,0.0,0.556421140612952,False,False,False
650,13.0,hadoop,MiniDFSCluster,org.apache.hadoop.hdfs.testminidfscluster.testclustersetstoragecapacity,2.0,0.4345398381024931,False,False,False
653,13.0,hadoop,Quota,org.apache.hadoop.hdfs.testquota.testblockallocationadjustsusageconservatively,4.0,0.4507391241048884,False,False,True
656,13.0,hadoop,Quota,org.apache.hadoop.hdfs.testquota.testquotacommandswithuri,3.0,0.4523988361824999,False,False,True
658,13.0,hadoop,Quota,org.apache.hadoop.hdfs.testquota.testsetspacequotawhenstoragetypeiswrong,2.0,0.321441235035941,True,False,False
659,13.0,hadoop,Quota,org.apache.hadoop.hdfs.testquota.testspacequotaexceptiononclose,2.0,0.4749087661845493,False,False,False
660,13.0,hadoop,Quota,org.apache.hadoop.hdfs.testquota.testspacequotaexceptiononflush,2.0,0.416518937218265,False,False,True
661,13.0,hadoop,ReplaceDatanodeOnFailure,org.apache.hadoop.hdfs.testreplacedatanodeonfailure.testdefaultpolicy,1.0,0.3194605137176013,True,True,False
662,13.0,hadoop,SafeMode,org.apache.hadoop.hdfs.testsafemode.testmanualsafemode,0.0,0.3153898505954814,True,False,False
664,13.0,hadoop,SnapshotCommands,org.apache.hadoop.hdfs.testsnapshotcommands.testallowsnapshot,0.0,0.5408063414524433,False,False,False
665,13.0,hadoop,SnapshotCommands,org.apache.hadoop.hdfs.testsnapshotcommands.testdisallowsnapshot,0.0,0.59040216320297,False,False,False
666,13.0,hadoop,SnapshotCommands,org.apache.hadoop.hdfs.testsnapshotcommands.testsnapshotcommandswithuri,0.0,0.5356997403978347,False,False,True
668,13.0,hadoop,OfflineEditsViewer,org.apache.hadoop.hdfs.tools.offlineeditsviewer.testofflineeditsviewer.teststored,3.0,0.3459506222943743,True,False,False
669,13.0,hadoop,OfflineImageViewer,org.apache.hadoop.hdfs.tools.offlineimageviewer.testofflineimageviewer.testfiledistributioncalculatorforexception,1.0,0.3646020844233754,True,True,False
670,13.0,hadoop,OfflineImageViewer,org.apache.hadoop.hdfs.tools.offlineimageviewer.testofflineimageviewer.testfiledistributioncalculatorwithoptions,0.0,0.3556876963767241,True,False,False
671,13.0,hadoop,OfflineImageViewer,org.apache.hadoop.hdfs.tools.offlineimageviewer.testofflineimageviewer.testpbdelimitedwriter,0.0,0.2996968255400178,True,False,False
672,13.0,hadoop,OfflineImageViewer,org.apache.hadoop.hdfs.tools.offlineimageviewer.testofflineimageviewer.testwebimageviewer,2.0,0.3032753178312284,True,True,False
675,13.0,hadoop,DFSAdmin,org.apache.hadoop.hdfs.tools.testdfsadmin.testdatanodegetreconfigurationstatus,3.0,0.2347241006209239,True,False,False
679,13.0,hadoop,DFSHAAdmin,org.apache.hadoop.hdfs.tools.testdfshaadmin.testcheckhealth,2.0,0.2157421822540724,True,False,False
680,13.0,hadoop,DFSHAAdmin,org.apache.hadoop.hdfs.tools.testdfshaadmin.testfailoverwithautoha,3.0,0.4810799508065911,False,False,False
683,13.0,hadoop,DFSZKFailoverController,org.apache.hadoop.hdfs.tools.testdfszkfailovercontroller.testfailoverandbackonnnshutdown,1.0,0.3683830000563173,True,False,False
684,13.0,hadoop,GetConf,org.apache.hadoop.hdfs.tools.testgetconf.testgetjournalnodes,4.0,0.3956361173444298,True,True,False
687,13.0,hadoop,FoldedTreeSet,org.apache.hadoop.hdfs.util.foldedtreesettest.testgetwithcomparator,0.0,0.3661067140106461,True,True,False
688,13.0,hadoop,FoldedTreeSet,org.apache.hadoop.hdfs.util.foldedtreesettest.testisempty,0.0,0.3473493370417362,True,False,False
691,13.0,hadoop,FoldedTreeSet,org.apache.hadoop.hdfs.util.foldedtreesettest.testsize,0.0,0.3996307090468626,True,False,True
693,13.0,hadoop,ByteArrayManager,org.apache.hadoop.hdfs.util.testbytearraymanager.testallocaterecycle,2.0,0.2690925420396037,True,True,False
694,13.0,hadoop,CyclicIteration,org.apache.hadoop.hdfs.util.testcycliciteration.testcycliciteration,0.0,0.2337645694798926,True,True,False
695,13.0,hadoop,ECPolicyLoader,org.apache.hadoop.hdfs.util.testecpolicyloader.testrepeatecschema,0.0,0.9580220983607312,False,False,False
696,13.0,hadoop,LightWeightHashSet,org.apache.hadoop.hdfs.util.testlightweighthashset.testemptybasic,0.0,0.5565576546660799,False,False,False
698,13.0,hadoop,LightWeightHashSet,org.apache.hadoop.hdfs.util.testlightweighthashset.testpollnmultiarray,0.0,0.5071694567096279,False,True,True
700,13.0,hadoop,LightWeightLinkedSet,org.apache.hadoop.hdfs.util.testlightweightlinkedset.testgetbookmarkreturnsbookmarkiterator,0.0,0.5208333901430561,False,True,True
701,13.0,hadoop,LightWeightLinkedSet,org.apache.hadoop.hdfs.util.testlightweightlinkedset.testoneelementbasic,0.0,0.6170554751523641,False,False,False
704,13.0,hadoop,LightWeightLinkedSet,org.apache.hadoop.hdfs.util.testlightweightlinkedset.testpollnmulti,0.0,0.6200618217414303,False,True,True
706,13.0,hadoop,MD5FileUtils,org.apache.hadoop.hdfs.util.testmd5fileutils.testverifymd5filebaddigest,0.0,0.8131510611706811,False,False,True
707,13.0,hadoop,StripedBlockUtil,org.apache.hadoop.hdfs.util.teststripedblockutil.testdividebyterangeintostripes,3.0,0.4438785628072091,False,True,False
714,13.0,hadoop,Param,org.apache.hadoop.hdfs.web.resources.testparam.testrenewerparam,0.0,0.4876588364241461,False,False,False
717,13.0,hadoop,AuthFilter,org.apache.hadoop.hdfs.web.testauthfilter.testgetcustomauthconfiguration,0.0,0.7560377686331506,False,False,False
719,13.0,hadoop,ByteRangeInputStream,org.apache.hadoop.hdfs.web.testbyterangeinputstream.testavailablestreamclosed,0.0,0.5931129514047235,False,False,False
721,13.0,hadoop,ByteRangeInputStream,org.apache.hadoop.hdfs.web.testbyterangeinputstream.testpropagatedclose,0.0,0.493374357214397,False,True,True
722,13.0,hadoop,JSONUtil,org.apache.hadoop.hdfs.web.testjsonutil.testtojsonfromaclstatus,0.0,0.2756156563771787,True,False,False
724,13.0,hadoop,WebHdfs,org.apache.hadoop.hdfs.web.testwebhdfs.testcontentsummary,0.0,0.479337818456111,False,False,False
725,13.0,hadoop,WebHdfs,org.apache.hadoop.hdfs.web.testwebhdfs.testfsserverdefaultsbackwardscompatible,0.0,0.4462986452670888,False,False,False
726,13.0,hadoop,WebHdfs,org.apache.hadoop.hdfs.web.testwebhdfs.testgettrashroot,0.0,0.4499860495149999,False,False,False
727,13.0,hadoop,WebHdfs,org.apache.hadoop.hdfs.web.testwebhdfs.testlargedirectory,0.0,0.422298959444689,False,True,False
730,13.0,hadoop,WebHdfs,org.apache.hadoop.hdfs.web.testwebhdfs.teststoragepolicy,0.0,0.4181141253171296,False,False,True
732,13.0,hadoop,StaticUserWebFilter,org.apache.hadoop.http.lib.teststaticuserwebfilter.testconfiguration,0.0,0.4559899123168873,False,False,False
733,13.0,hadoop,StaticUserWebFilter,org.apache.hadoop.http.lib.teststaticuserwebfilter.testoldstyleconfiguration,0.0,0.4076004284075582,False,False,False
735,13.0,hadoop,HtmlQuoting,org.apache.hadoop.http.testhtmlquoting.testroundtrip,1.0,0.1343109448120716,True,True,False
737,13.0,hadoop,CompressorStream,org.apache.hadoop.io.compress.testcompressorstream.testclose,0.0,0.5514674374686427,False,False,False
738,13.0,hadoop,GzipCodec,org.apache.hadoop.io.compress.testgzipcodec.testidempotentresetstate,0.0,0.5924694756723751,False,True,False
740,13.0,hadoop,CoderUtil,org.apache.hadoop.io.erasurecode.rawcoder.testcoderutil.testgetemptychunk,0.0,0.3363962674090784,True,True,True
741,13.0,hadoop,CoderUtil,org.apache.hadoop.io.erasurecode.rawcoder.testcoderutil.testgetvalidindexes,0.0,0.629314703909935,False,False,False
743,13.0,hadoop,RawErasureCoderBenchmark,org.apache.hadoop.io.erasurecode.rawcoder.testrawerasurecoderbenchmark.testrscoder,0.0,0.9161633347123124,False,False,False
746,13.0,hadoop,Compression,org.apache.hadoop.io.file.tfile.testcompression.testconfigurelzocodec,0.0,0.5132369904090633,False,False,True
747,13.0,hadoop,TFile,org.apache.hadoop.io.file.tfile.testtfile.testunsortedtfilefeatures,0.0,0.136319333257933,True,False,False
749,13.0,hadoop,NativeIO,org.apache.hadoop.io.nativeio.testnativeio.testfddoesntleak,0.0,0.4134414576799148,False,True,True
750,13.0,hadoop,NativeIO,org.apache.hadoop.io.nativeio.testnativeio.testgetusername,0.0,0.3853174533874841,True,False,False
751,13.0,hadoop,NativeIO,org.apache.hadoop.io.nativeio.testnativeio.testmultithreadedstat,0.0,0.304079782217176,True,True,False
752,13.0,hadoop,NativeIO,org.apache.hadoop.io.nativeio.testnativeio.testsyncfilerange,0.0,0.4172851211502383,False,False,True
753,13.0,hadoop,SharedFileDescriptorFactory,org.apache.hadoop.io.nativeio.testsharedfiledescriptorfactory.testreadandwrite,0.0,0.4771127750254045,False,False,True
754,13.0,hadoop,RetryProxy,org.apache.hadoop.io.retry.testretryproxy.testexponentialretry,0.0,0.5585094686597056,False,False,False
755,13.0,hadoop,RetryProxy,org.apache.hadoop.io.retry.testretryproxy.testretrybyexception,0.0,0.5861021522932223,False,False,False
756,13.0,hadoop,RetryProxy,org.apache.hadoop.io.retry.testretryproxy.testretrybyremoteexception,0.0,0.5559565624852885,False,False,False
757,13.0,hadoop,RetryProxy,org.apache.hadoop.io.retry.testretryproxy.testretryotherthanremoteexception,0.0,0.5633004323145787,False,False,True
759,13.0,hadoop,AvroSerialization,org.apache.hadoop.io.serializer.avro.testavroserialization.testspecific,0.0,0.6551052027416178,False,False,True
761,13.0,hadoop,WritableSerialization,org.apache.hadoop.io.serializer.testwritableserialization.testwritablecomparatorjavaserialization,0.0,0.4086387928739345,False,False,True
762,13.0,hadoop,WritableSerialization,org.apache.hadoop.io.serializer.testwritableserialization.testwritableconfigurable,0.0,0.4011830665201356,False,False,True
763,13.0,hadoop,ArrayPrimitiveWritable,org.apache.hadoop.io.testarrayprimitivewritable.testoldformat,0.0,0.4471619999294847,False,True,True
766,13.0,hadoop,ArrayWritable,org.apache.hadoop.io.testarraywritable.testthrowundefinedvalueexception,0.0,0.4805247798936977,False,True,False
768,13.0,hadoop,BloomMapFile,org.apache.hadoop.io.testbloommapfile.testmembershipvaryingsizedkeystest1,1.0,0.1618599185353137,True,False,False
770,13.0,hadoop,BytesWritable,org.apache.hadoop.io.testbyteswritable.testcompare,0.0,0.4891250303845848,False,True,False
778,13.0,hadoop,MapFile,org.apache.hadoop.io.testmapfile.testpathexplosionwritercreation,0.0,0.4049068544856821,False,False,True
779,13.0,hadoop,MapFile,org.apache.hadoop.io.testmapfile.testreadergetclosest,2.0,0.4618098431358738,False,False,False
781,13.0,hadoop,MapWritable,org.apache.hadoop.io.testmapwritable.testtostring,0.0,0.7061551687316009,False,False,False
782,13.0,hadoop,SecureIOUtils,org.apache.hadoop.io.testsecureioutils.testreadcorrectlyrestrictedwithsecurity,0.0,0.5950763651472206,False,False,True
783,13.0,hadoop,SecureIOUtils,org.apache.hadoop.io.testsecureioutils.testreadincorrectlyrestrictedwithsecurity,0.0,0.5236159616994884,False,False,True
785,13.0,hadoop,SequenceFile,org.apache.hadoop.io.testsequencefile.testcreateusesfsarg,0.0,0.4463086513325441,False,False,False
789,13.0,hadoop,SortedMapWritable,org.apache.hadoop.io.testsortedmapwritable.testsortedmapwritable,0.0,0.7950055989371293,False,True,True
793,13.0,hadoop,Text,org.apache.hadoop.io.testtext.testreadwriteoperations,0.0,0.3353057772967105,True,False,True
794,13.0,hadoop,VersionedWritable,org.apache.hadoop.io.testversionedwritable.testadvancedversionedwritable,0.0,0.7007687129108984,False,False,False
797,13.0,hadoop,CallQueueManager,org.apache.hadoop.ipc.testcallqueuemanager.testcallqueueconstructorexception,0.0,0.5143883157859828,False,False,False
798,13.0,hadoop,CallQueueManager,org.apache.hadoop.ipc.testcallqueuemanager.testfcqbackwardcompatibility,2.0,0.5378908369507718,False,False,True
799,13.0,hadoop,DecayRpcScheduler,org.apache.hadoop.ipc.testdecayrpcscheduler.testparsefactor,0.0,0.5496949274667476,False,False,False
801,13.0,hadoop,DecayRpcScheduler,org.apache.hadoop.ipc.testdecayrpcscheduler.testparsethresholds,1.0,0.5567933037703626,False,False,False
804,13.0,hadoop,FairCallQueue,org.apache.hadoop.ipc.testfaircallqueue.testpeekpointsathead,2.0,0.4526603130788362,False,False,False
805,13.0,hadoop,FairCallQueue,org.apache.hadoop.ipc.testfaircallqueue.testpollsuccess,2.0,0.5255337655932275,False,False,False
806,13.0,hadoop,FairCallQueue,org.apache.hadoop.ipc.testfaircallqueue.testpolltimeout,0.0,0.3286537094078005,True,False,False
807,13.0,hadoop,FairCallQueue,org.apache.hadoop.ipc.testfaircallqueue.testtakeremovescall,2.0,0.5102798341489151,False,False,False
809,13.0,hadoop,RetryCache,org.apache.hadoop.ipc.testretrycache.testlongoperationssuccessful,2.0,0.452593214994427,False,True,False
814,13.0,hadoop,RPC,org.apache.hadoop.ipc.testrpc.testrpcmetrics,0.0,0.3500118155441714,True,True,True
815,13.0,hadoop,RPC,org.apache.hadoop.ipc.testrpc.testserveraddress,0.0,0.2638705074866257,True,True,True
817,13.0,hadoop,RPC,org.apache.hadoop.ipc.testrpc.teststopproxy,0.0,0.2545546329735946,True,True,False
818,13.0,hadoop,RPC,org.apache.hadoop.ipc.testrpc.teststopsallthreads,0.0,0.1938134310709066,True,False,False
821,13.0,hadoop,Server,org.apache.hadoop.ipc.testserver.testbinderror,0.0,0.4939021732463964,False,False,False
822,13.0,hadoop,WeightedRoundRobinMultiplexer,org.apache.hadoop.ipc.testweightedroundrobinmultiplexer.testinstantiatenegativemux,0.0,0.5810432023522938,False,False,False
824,13.0,hadoop,HostnameFilter,org.apache.hadoop.lib.servlet.testhostnamefilter.testmissinghostname,2.0,0.8673394973297048,False,False,False
827,13.0,hadoop,Param,org.apache.hadoop.lib.wsrs.testparam.testshort,1.0,0.37740146189512,True,False,False
828,13.0,hadoop,Param,org.apache.hadoop.lib.wsrs.testparam.teststring,0.0,0.5465384815180797,False,False,True
829,13.0,hadoop,Log4Json,org.apache.hadoop.log.testlog4json.testexception,1.0,0.3318238569430149,True,False,False
830,13.0,hadoop,Log4Json,org.apache.hadoop.log.testlog4json.testlog,2.0,0.3265285696445973,True,False,False
835,13.0,hadoop,LogThrottlingHelper,org.apache.hadoop.log.testlogthrottlinghelper.testmultipleloggerswithvalues,0.0,0.7302239417066102,False,False,True
836,13.0,hadoop,FilePool,org.apache.hadoop.mapred.gridmix.testfilepool.testpool,0.0,0.4504283890630499,False,False,False
841,13.0,hadoop,RecordFactory,org.apache.hadoop.mapred.gridmix.testrecordfactory.testzero,1.0,0.7170558020295074,False,False,False
842,13.0,hadoop,SleepJob,org.apache.hadoop.mapred.gridmix.testsleepjob.testrandomlocation,0.0,0.3285306910985334,True,False,False
846,13.0,hadoop,NativeCollectorOnlyHandler,org.apache.hadoop.mapred.nativetask.handlers.testnativecollectoronlyhandler.testgetcombiner,0.0,0.3792609997985102,True,False,False
848,13.0,hadoop,KVSerializer,org.apache.hadoop.mapred.nativetask.serde.testkvserializer.testserializenoflush,0.0,0.6201650801642001,False,False,True
849,13.0,hadoop,BytesUtil,org.apache.hadoop.mapred.nativetask.utils.testbytesutil.testbytesintconversion,0.0,0.6108337478337558,False,False,False
851,13.0,hadoop,Clock,org.apache.hadoop.mapred.testclock.testclock,0.0,0.0,True,False,False
853,13.0,hadoop,CombineTextInputFormat,org.apache.hadoop.mapred.testcombinetextinputformat.testformat,1.0,0.3386754187713268,True,True,False
854,13.0,hadoop,Comparators,org.apache.hadoop.mapred.testcomparators.testusermrcomparator,0.0,0.5489791396054096,False,True,False
859,13.0,hadoop,Counters,org.apache.hadoop.mapred.testcounters.testreadwithlegacynames,1.0,0.6586765400902003,False,False,False
861,13.0,hadoop,FileInputFormat,org.apache.hadoop.mapred.testfileinputformat.testignoredirs,1.0,0.5290392561195604,False,False,False
862,13.0,hadoop,FileInputFormat,org.apache.hadoop.mapred.testfileinputformat.testliststatussimple,0.0,0.5621592085455004,False,False,False
863,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapred.testfileoutputcommitter.testfailabortv1,0.0,0.395017117463059,True,True,False
864,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapred.testfileoutputcommitter.testmaponlynooutputv2,0.0,0.3959882222421456,True,False,True
865,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapred.testfileoutputcommitter.testrecoveryv2,0.0,0.4140231846786066,False,True,True
866,13.0,hadoop,FixedLengthInputFormat,org.apache.hadoop.mapred.testfixedlengthinputformat.testnegativerecordlength,1.0,0.5455977231019409,False,True,False
868,13.0,hadoop,IndexCache,org.apache.hadoop.mapred.testindexcache.testremovemap,1.0,0.4940055596142412,False,True,False
871,13.0,hadoop,JobEndNotifier,org.apache.hadoop.mapred.testjobendnotifier.testlocaljobrunnerurisubstitution,2.0,0.5890007435524928,False,False,True
873,13.0,hadoop,JobQueueClient,org.apache.hadoop.mapred.testjobqueueclient.testprintjobqueueinfo,0.0,0.0,True,False,False
874,13.0,hadoop,KeyValueTextInputFormat,org.apache.hadoop.mapred.testkeyvaluetextinputformat.testnewlines,1.0,0.2314554418499021,True,False,False
875,13.0,hadoop,KeyValueTextInputFormat,org.apache.hadoop.mapred.testkeyvaluetextinputformat.testutf8,1.0,0.2540891146024611,True,False,False
876,13.0,hadoop,LineRecordReader,org.apache.hadoop.mapred.testlinerecordreader.testbzipwithmultibytedelimiter,1.0,0.5505259933242939,False,False,False
878,13.0,hadoop,LineRecordReader,org.apache.hadoop.mapred.testlinerecordreader.testrecordspanningmultiplesplitscompressed,0.0,0.3699063672513267,True,True,False
881,13.0,hadoop,MultiFileSplit,org.apache.hadoop.mapred.testmultifilesplit.testgetlocations,0.0,0.5794525984733254,False,False,False
885,13.0,hadoop,Reporter,org.apache.hadoop.mapred.testreporter.teststatuslimit,0.0,0.5346730654086765,False,False,False
886,13.0,hadoop,SequenceFileInputFilter,org.apache.hadoop.mapred.testsequencefileinputfilter.testpercentfilter,2.0,0.5787983817174085,False,True,False
888,13.0,hadoop,ShuffleHandler,org.apache.hadoop.mapred.testshufflehandler.testincompatibleshuffleversion,0.0,0.3611838205366726,True,True,False
890,13.0,hadoop,SortedRanges,org.apache.hadoop.mapred.testsortedranges.testremove,0.0,0.9016434790347732,False,False,False
892,13.0,hadoop,TaskAttemptFinishingMonitor,org.apache.hadoop.mapred.testtaskattemptfinishingmonitor.testfinshingattempttimeout,0.0,0.0,True,True,False
893,13.0,hadoop,TaskAttemptListenerImpl,org.apache.hadoop.mapred.testtaskattemptlistenerimpl.teststatusupdatefromunregisteredtask,1.0,0.407232090978196,False,False,True
894,13.0,hadoop,TaskLog,org.apache.hadoop.mapred.testtasklog.testtasklogwithouttasklogdir,0.0,0.5236259648568918,False,False,True
895,13.0,hadoop,TaskStatus,org.apache.hadoop.mapred.testtaskstatus.testreducetaskstatusstartandfinishtimes,0.0,0.3175830958094219,True,True,True
901,13.0,hadoop,YARNRunner,org.apache.hadoop.mapred.testyarnrunner.testjobkilltimeout,0.0,0.2074436424099624,True,False,False
902,13.0,hadoop,YARNRunner,org.apache.hadoop.mapred.testyarnrunner.testresourcerequestlocalityinvalid,1.0,0.2546710469697923,True,True,False
905,13.0,hadoop,FrameworkUploader,org.apache.hadoop.mapred.uploader.testframeworkuploader.testconflictingfilesystem,0.0,0.5347585700898121,False,False,False
909,13.0,hadoop,FSCheckpointService,org.apache.hadoop.mapreduce.checkpoint.testfscheckpointservice.testcheckpointcreatedirect,1.0,0.4597715674244564,False,True,True
911,13.0,hadoop,JobID,org.apache.hadoop.mapreduce.jobhistory.testevents.testjobprioritychange,0.0,0.0,False,False,False
913,13.0,hadoop,JobHistoryEventHandler,org.apache.hadoop.mapreduce.jobhistory.testjobhistoryeventhandler.testdefaultfsisusedforhistory,2.0,0.4653642130404534,False,False,False
916,13.0,hadoop,IntegerSplitter,org.apache.hadoop.mapreduce.lib.db.testintegersplitter.testevensplits,2.0,0.6297225337401992,False,False,False
917,13.0,hadoop,IntegerSplitter,org.apache.hadoop.mapreduce.lib.db.testintegersplitter.testoddsplits,2.0,0.636892780552618,False,False,False
918,13.0,hadoop,IntegerSplitter,org.apache.hadoop.mapreduce.lib.db.testintegersplitter.testsingletonsplit,2.0,0.692083361993156,False,False,True
919,13.0,hadoop,TextSplitter,org.apache.hadoop.mapreduce.lib.db.testtextsplitter.testcommonprefix,0.0,0.4083389721317639,False,False,True
924,13.0,hadoop,CombineFileInputFormat,org.apache.hadoop.mapreduce.lib.input.testcombinefileinputformat.testsplitplacement,1.0,0.5417811252793002,False,True,False
926,13.0,hadoop,FileInputFormat,org.apache.hadoop.mapreduce.lib.input.testfileinputformat.testliststatusnestedrecursive,2.0,0.5032416155676462,False,True,False
927,13.0,hadoop,FixedLengthInputFormat,org.apache.hadoop.mapreduce.lib.input.testfixedlengthinputformat.testformatcompressedin,0.0,0.387081592522064,True,True,False
929,13.0,hadoop,FixedLengthInputFormat,org.apache.hadoop.mapreduce.lib.input.testfixedlengthinputformat.testpartialrecordcompressedin,0.0,0.3488037419143331,True,False,False
930,13.0,hadoop,LineRecordReader,org.apache.hadoop.mapreduce.lib.input.testlinerecordreader.testmultipleclose,0.0,0.5446591688986755,False,True,False
931,13.0,hadoop,LineRecordReader,org.apache.hadoop.mapreduce.lib.input.testlinerecordreader.testsafeguardsplittingunsplittablefiles,0.0,0.4457243247865423,False,False,False
935,13.0,hadoop,MultipleInputs,org.apache.hadoop.mapreduce.lib.input.testmultipleinputs.testaddinputpathwithmapper,0.0,0.4206585873799704,False,False,True
938,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapreduce.lib.output.testfileoutputcommitter.testmapfileoutputcommitterv1,0.0,0.4540463152216655,False,False,False
939,13.0,hadoop,FileOutputCommitter,org.apache.hadoop.mapreduce.lib.output.testfileoutputcommitter.testrecoveryv1,0.0,0.3777907462596542,True,True,True
943,13.0,hadoop,PathOutputCommitterFactory,org.apache.hadoop.mapreduce.lib.output.testpathoutputcommitterfactory.testfileoutputformatbinding,2.0,0.4771743435499464,False,False,True
948,13.0,hadoop,TokenCache,org.apache.hadoop.mapreduce.security.testtokencache.testcleanuptokenreferral,0.0,0.3629541393089786,True,False,True
949,13.0,hadoop,TokenCache,org.apache.hadoop.mapreduce.security.testtokencache.testgettokensfornamenodes,1.0,0.5402210162360309,False,False,False
950,13.0,hadoop,TokenCache,org.apache.hadoop.mapreduce.security.testtokencache.testobtaintokens,0.0,0.4623483200706527,False,False,True
951,13.0,hadoop,Fetcher,org.apache.hadoop.mapreduce.task.reduce.testfetcher.testcopyfromhostconnectionrejected,0.0,0.3546566785883133,True,False,False
952,13.0,hadoop,Fetcher,org.apache.hadoop.mapreduce.task.reduce.testfetcher.testcopyfromhostextrabytes,0.0,0.6357729844094689,False,False,False
955,13.0,hadoop,Merger,org.apache.hadoop.mapreduce.task.reduce.testmerger.testencryptedmerger,1.0,0.1395288558704718,True,False,False
960,13.0,hadoop,JobResourceUploader,org.apache.hadoop.mapreduce.testjobresourceuploader.testerasurecodingdefault,0.0,0.2723802293068724,True,False,False
962,13.0,hadoop,JobResourceUploader,org.apache.hadoop.mapreduce.testjobresourceuploader.testpathswithfragnoschemeabsolute,1.0,0.6544660905397304,False,False,False
967,13.0,hadoop,TaskID,org.apache.hadoop.mapreduce.testtaskid.testgetrepresentingcharacter,0.0,0.4716596851255098,False,False,True
971,13.0,hadoop,TypeConverter,org.apache.hadoop.mapreduce.testtypeconverter.testfromyarnqueue,0.0,0.3406201454893959,True,False,False
972,13.0,hadoop,YarnClientProtocolProvider,org.apache.hadoop.mapreduce.testyarnclientprotocolprovider.testclustergetdelegationtoken,0.0,0.4789688920690456,False,False,True
974,13.0,hadoop,Cli,org.apache.hadoop.mapreduce.tools.testcli.testgetjobwithretry,0.0,0.7226175891569169,False,False,True
975,13.0,hadoop,Cli,org.apache.hadoop.mapreduce.tools.testcli.testjobkill,1.0,0.7429602558491583,False,False,False
976,13.0,hadoop,MRAsyncDiskService,org.apache.hadoop.mapreduce.util.testmrasyncdiskservice.testmrasyncdiskservice,1.0,0.5740189219206736,False,False,True
977,13.0,hadoop,TaskAttemptReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskattemptreport.testsetcounterstonull,0.0,0.8488487951874707,False,False,False
978,13.0,hadoop,TaskAttemptReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskattemptreport.testsetnonnullcounterstonull,0.0,0.898072952301334,False,False,False
981,13.0,hadoop,TaskReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskreport.testbuildimplicitrawcounters,0.0,0.7258668036705803,False,False,False
982,13.0,hadoop,TaskReport,org.apache.hadoop.mapreduce.v2.api.records.testtaskreport.testsetcounterstonull,0.0,0.8431037038155812,False,False,False
988,13.0,hadoop,JobImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testjobimpl.testreportdiagnostics,2.0,0.452507177594715,False,False,True
989,13.0,hadoop,JobImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testjobimpl.testuberdecision,1.0,0.4663228666718393,False,False,True
990,13.0,hadoop,MapReduceChildJVM,org.apache.hadoop.mapreduce.v2.app.job.impl.testmapreducechildjvm.testenvironmentvariables,0.0,0.44537725667145,False,False,False
994,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testmilliscountersupdate,1.0,0.1317167582046639,True,False,True
995,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testmrapphistoryfortafailedinassigned,2.0,0.3586491257582639,True,False,True
997,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testreducercpurequestviamapreducereducecpuvcores,2.0,0.4612944706129769,False,False,True
998,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testreducercustomresourcetypewithinvalidunit,2.0,0.4031751357033089,False,False,False
1000,13.0,hadoop,TaskAttempt,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskattempt.testreducermemoryrequestviamapreducereducememorymb,2.0,0.4521623071489993,False,False,False
1003,13.0,hadoop,TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskimpl.testkillrunningtaskattempt,7.0,0.7276990314922086,False,False,True
1004,13.0,hadoop,TaskImpl,org.apache.hadoop.mapreduce.v2.app.job.impl.testtaskimpl.testlaunchtaskattempt,5.0,0.7034967789165455,False,False,True
