,idProject,nameProject,productionClass,testCase,NMC,isEagerTest,isEagerTestManual,prediction
174,6.0,wikidata-toolkit,BasicApiConnection,org.wikidata.wdtk.wikibaseapi.basicapiconnectiontest.testgettoken,0.0,True,False,False
176,6.0,wikidata-toolkit,StatementUpdate,org.wikidata.wdtk.wikibaseapi.statementupdatetest.testdelete,0.0,False,True,True
179,6.0,wikidata-toolkit,StatementUpdate,org.wikidata.wdtk.wikibaseapi.statementupdatetest.testnomergediffmainsnak,0.0,False,False,False
180,6.0,wikidata-toolkit,TermStatementUpdate,org.wikidata.wdtk.wikibaseapi.termstatementupdatetest.testaddaliaswithoutlabel,1.0,False,False,False
181,6.0,wikidata-toolkit,WbEditingAction,org.wikidata.wdtk.wikibaseapi.wbeditingactiontest.testapierrorgettingtoken,0.0,False,False,False
182,6.0,wikidata-toolkit,WbEditingAction,org.wikidata.wdtk.wikibaseapi.wbeditingactiontest.testnotask,0.0,False,False,False
183,6.0,wikidata-toolkit,WbEditingAction,org.wikidata.wdtk.wikibaseapi.wbeditingactiontest.testnotokeninreponse,0.0,False,False,False
184,6.0,wikidata-toolkit,WbGetEntitiesAction,org.wikidata.wdtk.wikibaseapi.wbgetentitiesactiontest.testidsandsites,0.0,False,False,False
187,6.0,wikidata-toolkit,WbSearchEntitiesAction,org.wikidata.wdtk.wikibaseapi.wbsearchentitiesactiontest.testwbsearchentitiesempty,0.0,False,False,False
188,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testcreateitem,0.0,False,False,True
193,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testnulledit,0.0,False,True,False
194,6.0,wikidata-toolkit,WikibaseDataEditor,org.wikidata.wdtk.wikibaseapi.wikibasedataeditortest.testtermstatementupdatewithoutchanges,0.0,False,True,False
195,6.0,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testgetentitiestitlesplitted,1.0,False,False,False
197,6.0,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testwbgetentities,1.0,False,False,False
198,6.0,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testwbgetentitiestitleempty,1.0,False,False,False
199,6.0,wikidata-toolkit,WikibaseDataFetcher,org.wikidata.wdtk.wikibaseapi.wikibasedatafetchertest.testwbsearchentities,1.0,False,False,False
