,idProject,nameProject,productionClass,testCase,isTestRedundancy,isTestRedundancyManual,prediction
209,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_append_nullprinter_parser,False,False,False
224,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparseoffset,False,False,False
239,15.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_basictimenomillis,False,False,False
241,15.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_hour,False,False,False
252,15.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_getdefault_formattwofields,False,False,False
265,15.0,joda-time,PeriodFormatter,org.joda.time.format.testperiodformatter.testparseperiod_parsetype,False,False,False
279,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatprefixsimple5ignoringprefix,False,False,False
284,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatsuffixplural2,False,False,False
331,15.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testpatchednamekeyssydneyhistoric,False,False,False
335,15.0,joda-time,Days,org.joda.time.testdays.testislessthan,False,False,False
339,15.0,joda-time,DurationFieldType,org.joda.time.testdurationfieldtype.test_halfdays,False,False,False
346,15.0,joda-time,Hours,org.joda.time.testhours.testserialization,False,False,False
381,15.0,joda-time,Weeks,org.joda.time.testweeks.testisgreaterthan,False,False,False
383,15.0,joda-time,Weeks,org.joda.time.testweeks.testtostandardhours,False,False,False
391,15.0,joda-time,Years,org.joda.time.testyears.testserialization,False,False,False
394,15.0,joda-time,ZoneInfoCompiler,org.joda.time.tz.testzoneinfocompiler.testparsezonecharfive,False,False,False
15,15.0,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testtostring,False,False,False
16,15.0,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testcutoveraddweeks,False,False,False
24,15.0,joda-time,IslamicChronology,org.joda.time.chrono.testislamicchronology.testfieldconstructor,False,False,False
36,15.0,joda-time,CalendarConverter,org.joda.time.convert.testcalendarconverter.testgetchronology_object_nullchronology,False,False,False
41,15.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetdurationconverters,False,False,False
43,15.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetinstantconverters,False,False,False
44,15.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testgetintervalconverterremovednull,False,False,False
55,15.0,joda-time,DateConverter,org.joda.time.convert.testdateconverter.testgetchronology_object_zone,False,False,False
62,15.0,joda-time,ReadableDurationConverter,org.joda.time.convert.testreadabledurationconverter.testgetperiodtype_object,False,False,False
89,15.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_get,False,False,False
122,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_constructor,False,False,False
128,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getmaximumshorttextlength_locale,False,False,False
135,15.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_get,False,False,False
136,15.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_getasshorttext_int_locale,False,False,False
140,15.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_getmaximumvalue_rp,False,False,False
150,15.0,joda-time,PreciseDurationField,org.joda.time.field.testprecisedurationfield.test_getmillis_int_long,False,False,False
163,15.0,joda-time,UnsupportedDateTimeField,org.joda.time.field.testunsupporteddatetimefield.testtostring,False,False,False
167,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_hourofday,False,False,False
169,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_monthofyearshorttext,False,False,False
176,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformatparse_texterabc_france,False,False,False
177,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformatparse_textmonthapr_france,False,False,False
184,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testparse_pivotyear,False,False,False
185,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparsedatetime_simple,False,False,False
199,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparsemutabledatetime_chrono,False,False,False
217,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_appendtimezoneoffset_print_min2max3,False,False,False
218,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_appendtimezoneoffset_print_min3max3,False,False,False
228,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparsezoneetcgmt10,False,False,False
235,15.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_basicdatetime,False,False,False
244,15.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_hourminutesecondmillis,False,False,False
256,15.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_fr_cached,False,False,False
261,15.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_nl_formatonefield,False,False,False
299,15.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testlistmillis,False,False,False
301,15.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testmillis,False,False,False
302,15.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testserialization2,False,False,False
307,15.0,joda-time,DateTimeConstants,org.joda.time.testdatetimeconstants.testmonthsofyear,False,False,False
351,15.0,joda-time,Minutes,org.joda.time.testminutes.testgetmethods,False,False,False
377,15.0,joda-time,Seconds,org.joda.time.testseconds.testminus_int,False,False,False
378,15.0,joda-time,Seconds,org.joda.time.testseconds.testtostandarddays,False,False,False
379,15.0,joda-time,Weeks,org.joda.time.testweeks.testdividedby_int,False,False,False
386,15.0,joda-time,Years,org.joda.time.testyears.testfactory_years_int,False,False,False
22,15.0,joda-time,GregorianChronology,org.joda.time.chrono.testgregorianchronology.testfactory_zone_int,False,False,False
49,15.0,joda-time,ConverterManager,org.joda.time.convert.testconvertermanager.testremoveinstantconverter1,False,False,False
57,15.0,joda-time,DateConverter,org.joda.time.convert.testdateconverter.testgetpartialvalues,False,False,False
61,15.0,joda-time,NullConverter,org.joda.time.convert.testnullconverter.testtostring,False,False,False
63,15.0,joda-time,ReadableInstantConverter,org.joda.time.convert.testreadableinstantconverter.testgetchronology_object_chronology,False,False,False
65,15.0,joda-time,ReadableInstantConverter,org.joda.time.convert.testreadableinstantconverter.testsupportedtype,False,False,False
79,15.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetpartialvalues,False,False,False
80,15.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testgetperiodtype_object,False,False,False
81,15.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintointerval_object_chronology1,False,False,False
91,15.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getasshorttext_long_locale,False,False,False
120,15.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_roundhalfeven_long,False,False,False
124,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getasshorttext_rp_locale,False,False,False
131,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_isleap_long,False,False,False
134,15.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_addwrapfield_rp_int_intarray_int,False,False,False
152,15.0,joda-time,PreciseDurationField,org.joda.time.field.testprecisedurationfield.testserialization,False,False,False
159,15.0,joda-time,ScaledDurationField,org.joda.time.field.testscaleddurationfield.test_getvalue_long_long,False,False,False
179,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformatparse_textmonthjanlonglowercase_uk,False,False,False
191,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_offsetparsed,False,False,False
194,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_zone3,False,False,False
203,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparsemutabledatetime_zone3,False,False,False
206,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testwithgetchronology,False,False,False
215,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_appendtimezoneoffset_print_min1max1,False,False,False
219,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_canbuildformatter,False,False,False
220,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_localprintparseoffset,False,False,False
246,15.0,joda-time,ISODateTimeFormat,org.joda.time.format.testisodatetimeformat.testformat_ttimenomillis,False,False,False
254,15.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_de_parsetwofields,False,False,False
260,15.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_localevalue,False,False,False
270,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatappend_printerparser_printer_null,False,False,False
283,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatsuffixcomposite1,False,False,False
297,15.0,joda-time,DateTimeComparator,org.joda.time.testdatetimecomparator.testbasiccomps5,False,False,False
325,15.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testfortimezone_timezone,False,False,False
328,15.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testgetshortname_berlin,False,False,False
348,15.0,joda-time,Minutes,org.joda.time.testminutes.testconstants,False,False,False
358,15.0,joda-time,Months,org.joda.time.testmonths.testislessthan,False,False,False
359,15.0,joda-time,Months,org.joda.time.testmonths.testtostring,False,False,False
361,15.0,joda-time,PeriodType,org.joda.time.testperiodtype.testforfields5,False,False,False
362,15.0,joda-time,PeriodType,org.joda.time.testperiodtype.testforfields6,False,False,False
370,15.0,joda-time,PeriodType,org.joda.time.testperiodtype.testyearmonthdaytime,False,False,False
372,15.0,joda-time,Seconds,org.joda.time.testseconds.testaddtolocaldate,False,False,False
389,15.0,joda-time,Years,org.joda.time.testyears.testisgreaterthan,False,False,False
5,15.0,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testfactoryutc,False,False,False
7,15.0,joda-time,CopticChronology,org.joda.time.chrono.testcopticchronology.testleap_6_13,False,False,False
11,15.0,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testequality,False,False,False
84,15.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintoperiod_object5,False,False,False
87,15.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsingleton,False,False,False
92,15.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_getasshorttext_rp_locale,False,False,False
95,15.0,joda-time,BaseDateTimeField,org.joda.time.field.testbasedatetimefield.test_gettype,False,False,False
101,15.0,joda-time,FieldUtils,org.joda.time.field.testfieldutils.testsafedivideroundingmodelong,False,False,False
117,15.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_islenient,False,False,False
157,15.0,joda-time,ScaledDurationField,org.joda.time.field.testscaleddurationfield.test_getscalar,False,False,False
162,15.0,joda-time,UnsupportedDateTimeField,org.joda.time.field.testunsupporteddatetimefield.testnullvaluestogetinstancethrowsexception,False,False,False
164,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_dayofweek,False,False,False
172,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformat_year_twodigit,False,False,False
180,15.0,joda-time,DateTimeFormat,org.joda.time.format.testdatetimeformat.testformatparse_textmonthjanlonguppercase_uk,False,False,False
186,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_monthday_feb29,False,False,False
189,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparseinto_monthonly_parseendyear,False,False,False
195,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testparselocaldate_monthday_feb29,False,False,False
204,15.0,joda-time,DateTimeFormatter,org.joda.time.format.testdatetimeformatter.testprint_chrono,False,False,False
223,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparselongname,False,False,False
225,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparseoffsetandzone,False,False,False
226,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparseshortnamewithautolookup,False,False,False
230,15.0,joda-time,DateTimeFormatterBuilder,org.joda.time.format.testdatetimeformatterbuilder.test_printparsezoneetcgmt_suffix,False,False,False
231,15.0,joda-time,DateTimeParserBucket,org.joda.time.format.testdatetimeparserbucket.testconstructor_3arg,False,False,False
264,15.0,joda-time,PeriodFormat,org.joda.time.format.testperiodformat.test_wordbased_pt_formattwofields,False,False,False
273,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatdays,False,False,False
280,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatprefixsuffix,False,False,False
282,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatsecondswithoptionalmillis,False,False,False
285,15.0,joda-time,PeriodFormatterBuilder,org.joda.time.format.testperiodformatterbuilder.testformatweeks,False,False,False
290,15.0,joda-time,BaseSingleFieldPeriod,org.joda.time.testbasesinglefieldperiod.testfactory_between_rinstant,False,False,False
294,15.0,joda-time,Chronology,org.joda.time.testchronology.testequalshashcode_iso,False,False,False
311,15.0,joda-time,DateTimeFieldType,org.joda.time.testdatetimefieldtype.test_secondofday,False,False,False
314,15.0,joda-time,DateTimeFieldType,org.joda.time.testdatetimefieldtype.test_year,False,False,False
315,15.0,joda-time,DateTimeFieldType,org.joda.time.testdatetimefieldtype.test_yearofcentury,False,False,False
316,15.0,joda-time,DateTimeFieldType,org.joda.time.testdatetimefieldtype.test_yearofera,False,False,False
324,15.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testforid_string_old,False,False,False
327,15.0,joda-time,DateTimeZone,org.joda.time.testdatetimezone.testgetnameprovidername,False,False,False
336,15.0,joda-time,Days,org.joda.time.testdays.testminus_int,False,False,False
366,15.0,joda-time,PeriodType,org.joda.time.testperiodtype.testmaskmonths,False,False,False
385,15.0,joda-time,Years,org.joda.time.testyears.testdividedby_int,False,False,False
2,15.0,joda-time,BuddhistChronology,org.joda.time.chrono.testbuddhistchronology.testkeyyears,False,False,False
14,15.0,joda-time,EthiopicChronology,org.joda.time.chrono.testethiopicchronology.testsampledate,False,False,False
17,15.0,joda-time,GJChronology,org.joda.time.chrono.testgjchronology.testgjchronology,False,False,False
66,15.0,joda-time,ReadableIntervalConverter,org.joda.time.convert.testreadableintervalconverter.testsetintointerval_object3,False,False,False
83,15.0,joda-time,StringConverter,org.joda.time.convert.teststringconverter.testsetintointervalex_object_chronology2,False,False,False
115,15.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_getmaximumtextlength_locale,False,False,False
116,15.0,joda-time,OffsetDateTimeField,org.joda.time.field.testoffsetdatetimefield.test_isleap_long,False,False,False
125,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getastext_long,False,False,False
126,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getastext_long_locale,False,False,False
127,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getastext_rp_int_locale,False,False,False
129,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getmaximumvalue,False,False,False
130,15.0,joda-time,PreciseDateTimeField,org.joda.time.field.testprecisedatetimefield.test_getname,False,False,False
146,15.0,joda-time,PreciseDurationDateTimeField,org.joda.time.field.testprecisedurationdatetimefield.test_roundceiling_long,False,False,False
149,15.0,joda-time,PreciseDurationField,org.joda.time.field.testprecisedurationfield.test_add_long_long,False,False,False
